gene,Hs,Ht,Gst_est,Gprime_st,D_het,D_mean,n_snps,sequence_length,tops
gldA,0.19718475073313785,0.2302590420332356,0.14363948971577767,0.31289533842818995,0.08239577245275669,0.05339101333017484,10,1095,0
ssuA,0.3941962317673892,0.4402353707856554,0.1045784643248986,0.3125674241578373,0.1519935709630268,0.04785137452416146,17,993,0
fbaA,0.24007820136852392,0.2774465080916694,0.1346865274325198,0.3123987953812862,0.09834776891633082,NA,6,1044,0
ndhB_4,0.22236341913761268,0.2579409688280657,0.1379290379969371,0.31174094009983855,0.09150173889967488,0.02322666670780369,12,1996,0
nuoL,0.22236341913761268,0.2579409688280657,0.1379290379969371,0.31174094009983855,0.09150173889967488,0.02322666670780369,12,1996,0
phoP_1,0.20019550342130987,0.23343108504398824,0.1423785594639865,0.3116597408946466,0.0831092642385724,0.05989035156618178,4,672,0
lutR_6,0.337098027420608,0.3809421761034665,0.1150939733986034,0.31140228800110364,0.1322794334500415,NA,13,784,0
lutR_7,0.337098027420608,0.3809421761034665,0.1150939733986034,0.31140228800110364,0.1322794334500415,NA,13,784,0
lutR_5,0.337098027420608,0.3809421761034665,0.1150939733986034,0.31140228800110364,0.1322794334500415,NA,13,784,0
pyrC_1,0.22577386770935157,0.261498044965787,0.13661355388377525,0.3104867907711812,0.09228357392365669,NA,4,1293,0
fsr,0.18144165671047388,0.21232576662684188,0.1454562505861391,0.3102660368700698,0.07545976452272068,0.02323118767415871,9,1197,0
virB5_1,0.4051839939457004,0.4506206708079757,0.10083131956819924,0.3079796512082217,0.15277556891475946,NA,31,702,0
virB5_2,0.4051839939457004,0.4506206708079757,0.10083131956819924,0.3079796512082217,0.15277556891475946,NA,31,702,0
fixX,0.2500162919517758,0.287508145975888,0.1304027539701655,0.3076321514866942,0.09998044923317564,0.00159500640235874,4,297,0
osmY,0.26568190869266134,0.3044458926179357,0.12732634883637997,0.30761987788803274,0.10557818031218907,NA,9,756,0
trpS,0.13646138807429128,0.16108783689428852,0.15287590481556948,0.30711760505738345,0.05703612665351407,0.0088873558022246,7,1065,0
nodM_1,0.2333967861981444,0.26932997204644066,0.13341695903826217,0.30710061846400605,0.09374650458374922,NA,38,1890,0
nodM_2,0.2333967861981444,0.26932997204644066,0.13341695903826217,0.30710061846400605,0.09374650458374922,NA,38,1890,0
hcaC,0.12083559610441327,0.14313384743492277,0.1557860123940816,0.3066273760626854,0.05072601036098748,0.00857639412761291,9,339,0
spuC_5,0.21800636639346313,0.25237925157279995,0.13619536853813757,0.30657455239117504,0.08791090797199934,NA,26,1377,0
ulaR,0.2323449549256001,0.268024329314652,0.13311990922721598,0.30607723519720903,0.09295678994878206,NA,6,813,0
potB_3,0.20040729879439556,0.23284253828608667,0.13930117636769146,0.305828118337686,0.08112940361458058,0.02933378663319483,8,876,0
aidB,0.19396111654176168,0.22568426197458463,0.1405642784094331,0.3057941724020672,0.07871368511830995,0.02439837817808509,6,1653,0
sucA,0.31072010426849134,0.3521854489596425,0.11773724557229714,0.30563883289059957,0.12031496913788681,NA,7,3051,0
bioY,0.19584703338369025,0.22772149648982493,0.1399712525934454,0.30537696654112745,0.07927462666774722,0.05291946804384738,11,564,0
cpo_5,0.2017595307917888,0.2342130987292278,0.1385642737896497,0.30492285084496745,0.08131276022532469,0.05799064003119999,2,831,0
ispG,0.2017595307917888,0.2342130987292278,0.1385642737896497,0.30492285084496745,0.08131276022532469,0.05799064003119999,2,1254,0
lolD_2,0.2017595307917888,0.2342130987292278,0.1385642737896497,0.30492285084496745,0.08131276022532469,0.05799064003119999,2,687,0
glnII,0.19614061764599397,0.22769993845262665,0.1386004801806244,0.30286095179760153,0.0785195060216004,0.01583321791031068,9,1035,0
psuK,0.20749429781687845,0.24025508541637575,0.1363583523850119,0.3028266111836735,0.08267647162474896,0.05541857428165452,7,960,0
galE_2,0.2566935785573778,0.2937788880441211,0.12623544780104717,0.3015881293357552,0.09978471439750916,NA,27,987,0
siaM_1,0.21056888153662348,0.24346107894494992,0.13510248763731078,0.30153937071851944,0.08333139304756804,0.03827494754166104,39,1314,0
prs_2,0.1889866405995438,0.219493320299772,0.13898682501391754,0.30092406588991627,0.0752310164724791,0.02395564093191769,4,747,0
denD_2,0.22354073366826552,0.25750680094266,0.13190357361457736,0.30016389293159124,0.08748963080796773,0.02233616900317538,43,984,0
denD_1,0.22354073366826552,0.25750680094266,0.13190357361457736,0.30016389293159124,0.08748963080796773,0.02233616900317538,43,984,0
cysW_1,0.3440346771725071,0.3859904025593176,0.10869629169176796,0.29891743524619263,0.12792055898919563,NA,33,876,0
ytfQ_2,0.33328678489968805,0.374579900386352,0.11023847100197612,0.2978570206570019,0.1238706974795786,0.03654641655957736,7,984,0
murG,0.3098338220918866,0.3499169110459433,0.11455030519743556,0.2978330566002653,0.1161548920741035,NA,20,1189,0
murG_1,0.3098338220918866,0.3499169110459433,0.11455030519743556,0.2978330566002653,0.1161548920741035,NA,20,1189,0
frc,0.2256891495601173,0.25951124144672544,0.130329968359199,0.2978198895484166,0.08736050093420229,0.02243341293250149,5,1162,0
yfdE,0.2256891495601173,0.25951124144672544,0.130329968359199,0.2978198895484166,0.08736050093420229,0.02243341293250149,5,1162,0
melA_1,0.2873673622621729,0.3260508308895406,0.1186424476264343,0.2976549366939893,0.10856496483283189,NA,23,1473,0
rspR_7,0.2046399478657543,0.23620886282176604,0.13364830844570136,0.296449924062256,0.0793827018877819,0.04913642303276987,10,696,0
sucB_1,0.3550993809058325,0.39699413489736074,0.10552990663794004,0.2960344545296403,0.12992623282134216,NA,12,1137,0
acsA_2,0.1816286027429722,0.21051127106845585,0.13720247936791613,0.2948517537579418,0.07058572286932548,0.02566846589694743,11,1908,0
flhA_2,0.2202485686356654,0.2529814271749756,0.12938838595716526,0.29385006626311894,0.0839571617894626,NA,14,1128,0
pgdA,0.208294930875576,0.23986175115207384,0.13160422670509173,0.29379327247105047,0.07974388824214235,0.01698354272253823,7,879,0
nanR_5,0.31719343977408493,0.35674486803519073,0.11086754654366689,0.2923307280788012,0.11584958483122867,0.10528413752974702,3,771,0
mdtK,0.1931899641577061,0.22298387096774192,0.13361462728551352,0.29217783549191845,0.07385606397156828,0.0028469174712433,8,1404,0
ybhN,0.2375366568914956,0.2715461062235257,0.12524373781310982,0.291958041958043,0.08920940170940209,0.01514006230945467,10,942,0
cra,0.2441873936497592,0.27872949929401547,0.12392698200853088,0.29177201884645976,0.09140388862011012,0.03689061552312835,36,1071,0
dinG,0.2605982404692082,0.2960768980123819,0.1198291990403452,0.2894412233033776,0.095965845593031,NA,25,1155,0
nemA_1,0.19298049620630264,0.2222838988968021,0.1318287236994341,0.28865248526335785,0.07262129986387653,0.05193654055319999,14,1122,0
lpxD,0.19003747148908437,0.2189770690778755,0.13215811916132314,0.2882383957998324,0.07145910229204179,0.03919484287338726,16,1065,0
doxA_1,0.24855001629195175,0.28282201669298446,0.12117868616373118,0.2876612230805933,0.09121565278880354,0.01538705053051476,13,318,0
gsiC_15,0.23687125928212516,0.27004381677556555,0.1228413888143576,0.2867203318730781,0.08693829945976084,NA,38,936,0
fieF,0.16480938416422286,0.19073802541544488,0.13593850096092305,0.28657087294727845,0.06209035580524373,0.01056625138078246,2,921,0
moaE,0.16480938416422286,0.19073802541544488,0.13593850096092305,0.28657087294727845,0.06209035580524373,0.01056625138078246,2,468,0
pepN,0.16480938416422286,0.19073802541544488,0.13593850096092305,0.28657087294727845,0.06209035580524373,0.01056625138078246,2,2655,0
rhtB_1,0.16480938416422286,0.19073802541544488,0.13593850096092305,0.28657087294727845,0.06209035580524373,0.01056625138078246,2,636,0
rhtB_6,0.16480938416422286,0.19073802541544488,0.13593850096092305,0.28657087294727845,0.06209035580524373,0.01056625138078246,2,636,0
rplX,0.16480938416422286,0.19073802541544488,0.13593850096092305,0.28657087294727845,0.06209035580524373,0.01056625138078246,2,312,0
sspA_1,0.16480938416422286,0.19073802541544488,0.13593850096092305,0.28657087294727845,0.06209035580524373,0.01056625138078246,2,675,0
yacG,0.16480938416422286,0.19073802541544488,0.13593850096092305,0.28657087294727845,0.06209035580524373,0.01056625138078246,2,213,0
benM,0.19984794178342563,0.2295536005213425,0.12940619824934965,0.2863929880354481,0.0742500339351162,0.06137024690210249,3,900,0
gcvA_3,0.19984794178342563,0.2295536005213425,0.12940619824934965,0.2863929880354481,0.0742500339351162,0.06137024690210249,3,1044,0
gsiD_2,0.19984794178342563,0.2295536005213425,0.12940619824934965,0.2863929880354481,0.0742500339351162,0.06137024690210249,6,819,0
nit1,0.19984794178342563,0.2295536005213425,0.12940619824934965,0.2863929880354481,0.0742500339351162,0.06137024690210249,3,858,0
nusG,0.19984794178342563,0.2295536005213425,0.12940619824934965,0.2863929880354481,0.0742500339351162,0.06137024690210249,3,531,0
tlyA,0.19984794178342563,0.2295536005213425,0.12940619824934965,0.2863929880354481,0.0742500339351162,0.06137024690210249,3,756,0
tqsA,0.19984794178342563,0.2295536005213425,0.12940619824934965,0.2863929880354481,0.0742500339351162,0.06137024690210249,3,1131,0
trxB_1,0.19984794178342563,0.2295536005213425,0.12940619824934965,0.2863929880354481,0.0742500339351162,0.06137024690210249,3,975,0
uppS,0.19984794178342563,0.2295536005213425,0.12940619824934965,0.2863929880354481,0.0742500339351162,0.06137024690210249,3,744,0
pepA_2,0.1671228413163897,0.19328364288041716,0.13534927826361864,0.28626977708821727,0.06282031219435884,0.01219738575014746,4,1392,0
trpC,0.1671228413163897,0.19328364288041716,0.13534927826361864,0.28626977708821727,0.06282031219435884,0.01219738575014746,4,816,0
hipO_2,0.1678939937004453,0.1941321820354079,0.13515630463668837,0.2861751916346353,0.06306453297133635,0.01285908013313105,6,1170,0
btuD_13,0.3705767350928641,0.41128043103849554,0.09896822915414036,0.28615271213431226,0.12933648377816734,NA,28,1803,0
btuD_4,0.3705767350928641,0.41128043103849554,0.09896822915414036,0.28615271213431226,0.12933648377816734,NA,28,1803,0
clpP_2,0.1694362984685565,0.19582926034538944,0.13477537437604034,0.28599450765005957,0.06355433503334662,0.01442405777783838,2,627,0
cpdA_2,0.1694362984685565,0.19582926034538944,0.13477537437604034,0.28599450765005957,0.06355433503334662,0.01442405777783838,2,807,0
cpdA_3,0.1694362984685565,0.19582926034538944,0.13477537437604034,0.28599450765005957,0.06355433503334662,0.01442405777783838,2,807,0
deoB,0.1694362984685565,0.19582926034538944,0.13477537437604034,0.28599450765005957,0.06355433503334662,0.01442405777783838,2,1221,0
divK_1,0.1694362984685565,0.19582926034538944,0.13477537437604034,0.28599450765005957,0.06355433503334662,0.01442405777783838,2,366,0
melE,0.1694362984685565,0.19582926034538944,0.13477537437604034,0.28599450765005957,0.06355433503334662,0.01442405777783838,2,1302,0
msmE,0.1694362984685565,0.19582926034538944,0.13477537437604034,0.28599450765005957,0.06355433503334662,0.01442405777783838,2,1260,0
gppA_1,0.16943629846855654,0.19582926034538944,0.1347753743760402,0.28599450765005935,0.06355433503334655,0.01442405777783827,4,1524,0
nuoJ_2,0.337496832120488,0.3767731074182687,0.1042438393942454,0.2849885750433418,0.11856932072790892,0.03520448388711234,9,501,0
siaP_2,0.2894232649071358,0.32582274356467905,0.11171558577928913,0.28283886396558805,0.10245052183642414,0.02975364433072089,10,975,0
cobT,0.15878136200716844,0.1835573476702509,0.13497681230168423,0.28274392841925877,0.05890498508734557,0.01183110806545334,4,1896,0
ribN_3,0.181010101010101,0.20828282828282824,0.13094083414161,0.2827396189181892,0.06660088801184012,0.02529167840363777,5,909,0
qseB,0.2274139241881177,0.2590773324644292,0.12221605022376408,0.28192584272319055,0.08196732834729799,NA,6,678,0
ampR,0.3387628406304127,0.3775685548181304,0.10277792918006612,0.28189316229129474,0.11737305938678476,0.0671979342072421,19,931,0
chvE,0.26907787552948836,0.30398338220918864,0.11482702253664565,0.2818353756928045,0.09551087731811708,0.07402712572604458,2,1068,0
rbsA_12,0.2929233685831926,0.3292899671198791,0.11043943687311653,0.2813149533265338,0.1028646597012174,NA,11,1542,0
rbsA_4,0.2929233685831926,0.3292899671198791,0.11043943687311653,0.2813149533265338,0.1028646597012174,NA,11,1542,0
dlgD,0.2859476485282937,0.3218627131530358,0.11158504280570576,0.28116627805772165,0.10059504614954046,NA,15,1005,0
yjmC_2,0.2859476485282937,0.3218627131530358,0.11158504280570576,0.28116627805772165,0.10059504614954046,NA,15,1005,0
narT,0.29476485282936893,0.33117872271098076,0.1099523229739314,0.28092871460101015,0.10326731453388983,NA,24,1275,0
oppD_6,0.32607600936046677,0.36404810569033447,0.1043051611485857,0.2803081823782008,0.11268955210759998,0.06946708819861083,11,987,0
dgoK1_2,0.3076944560815528,0.3447202439137923,0.10740822010296236,0.2801960206752851,0.10696371900381917,NA,14,942,0
dapE_2,0.19354114622931823,0.2217705731146592,0.12729113014802845,0.2800334003735102,0.07000835009337758,0.00571021696494006,18,1194,0
dapE_1,0.19354114622931823,0.2217705731146592,0.12729113014802845,0.2800334003735102,0.07000835009337758,0.00571021696494006,18,1194,0
yejF_2,0.19789440568083505,0.22653340973696923,0.12642287108725964,0.2798482783550346,0.0714095606836985,0.04435620091894381,29,1671,0
kduD_3,0.19221606748488468,0.22018210781651645,0.127013228317973,0.2790324589638869,0.06924138796511269,0.02740506659058879,9,759,0
uxaA,0.19221606748488468,0.22018210781651645,0.127013228317973,0.2790324589638869,0.06924138796511269,0.02740506659058879,9,1536,0
lsrF,0.3081370893687609,0.3449776355934714,0.10679111462206248,0.27891983626123046,0.10649666475428804,NA,11,843,0
deaD,0.1710654936461388,0.1966438579341806,0.13007456503728296,0.27771226415094424,0.06171383647798765,0.0158144677074494,16,1893,0
siaT_2,0.1911256780326989,0.2187654533954344,0.12634433332019118,0.2773534270846911,0.06834133464766572,0.05131975477955942,17,1869,0
fixP_1,0.2753944133416274,0.31002043899404613,0.11168949300495544,0.2773046397697357,0.09557206372670088,NA,55,987,0
petJ,0.2753944133416274,0.31002043899404613,0.11168949300495544,0.2773046397697357,0.09557206372670088,NA,55,987,0
ccoP_2,0.2753944133416274,0.31002043899404613,0.11168949300495544,0.2773046397697357,0.09557206372670088,NA,55,987,0
dnaC_2,0.1939393939393939,0.22175602175602177,0.12543798177995802,0.2765475332166033,0.069018700597648,0.03743905637934227,13,1500,0
araH_2,0.3426957749538394,0.380607146736179,0.09960761931939809,0.2756248634575778,0.11535410952113444,NA,6,993,0
rbsC_13,0.3426957749538394,0.380607146736179,0.09960761931939809,0.2756248634575778,0.11535410952113444,NA,6,993,0
nuoH_2,0.34062711482066316,0.3784332155299898,0.09990164488172584,0.2754975233596614,0.11467290074885056,NA,13,987,0
eno,0.1932033810591685,0.22078469706553203,0.12492403854501288,0.2752889279002515,0.06837241346542197,0.04294138921307873,17,1530,0
fucK_2,0.15798848702074508,0.18177202128815037,0.13084265718596444,0.2748268365367591,0.0564921830658894,0.01003802285839182,6,1389,0
cysD_2,0.2663191050287824,0.2998262191810579,0.11175511682666192,0.2740192450037012,0.09133974833456708,0.01272467129581142,6,900,0
cysD_1,0.2663191050287824,0.2998262191810579,0.11175511682666192,0.2740192450037012,0.09133974833456708,0.01272467129581142,6,900,0
ribN_1,0.22560008689040945,0.2558555990007603,0.11825229632852775,0.2731080393425912,0.07813924458968584,NA,12,912,0
acdA_1,0.17204301075268816,0.19713261648745525,0.1272727272727276,0.2727272727272733,0.06060606060606077,0.01678527995517196,5,1143,0
def_1,0.17204301075268816,0.19713261648745525,0.1272727272727276,0.2727272727272733,0.06060606060606077,0.01678527995517196,10,519,0
dadA1_1,0.19834908222004993,0.22602639296187693,0.12245167645751544,0.2721709592535229,0.06905078040320865,0.01062312111195032,6,1242,0
ant1,0.3071600800633058,0.3427863892380021,0.10393151622470156,0.27177044388780225,0.10284138702040008,0.02576386776468071,35,777,0
cimA,0.19550342130987292,0.22275171065493649,0.12232583653318718,0.270959902794654,0.06773997569866351,0.05759605867580951,4,1618,0
ngcG_3,0.19550342130987292,0.22275171065493649,0.12232583653318718,0.270959902794654,0.06773997569866351,0.05759605867580951,4,942,0
occR_1,0.19550342130987292,0.22275171065493649,0.12232583653318718,0.270959902794654,0.06773997569866351,0.05759605867580951,4,906,0
dapA_5,0.22472466601498856,0.2545845552297165,0.1172886909332924,0.2708100423650455,0.07703041205050185,NA,10,963,0
dapA_3,0.22472466601498856,0.2545845552297165,0.1172886909332924,0.2708100423650455,0.07703041205050185,NA,10,963,0
emrA_3,0.18510636317087928,0.2112833403155984,0.12389513108614247,0.2705562175948941,0.0642463653209463,0.03567055513466029,35,1098,0
emrA_1,0.18510636317087928,0.2112833403155984,0.12389513108614247,0.2705562175948941,0.0642463653209463,0.03567055513466029,35,1098,0
trmB,0.12930741102784113,0.1492216067484885,0.13345383523588877,0.2704533533440509,0.04574334494831481,0.00857595856315218,9,756,0
aroC,0.1912852868864599,0.21786486566545216,0.1220002991203144,0.26890728880370446,0.06573289281868332,0.03449217372390265,11,1098,0
gntR,0.28783317041381556,0.32169436298468557,0.1052588931204927,0.26745026628356006,0.09509342801193246,0.01478722197695991,5,1057,0
