gene,g4,g5,g6,g8,g9,g11,g13,g16,g17,g19
group_1994,1,1,0,1,0,0,0,0,0,0
group_1995,1,1,1,1,1,1,1,1,1,1
group_1996,1,1,1,1,1,1,1,1,1,1
group_1997,1,1,1,1,1,1,1,1,1,1
group_1998,1,1,1,1,1,1,1,1,1,1
group_1999,1,0,0,1,1,1,0,0,1,1
group_2,0,0,0,0,0,1,1,0,0,0
group_20,1,1,1,1,1,1,1,1,1,1
group_200,0,0,1,0,0,0,0,0,0,0
group_2000,0,0,1,0,0,0,0,0,0,0
group_2001,0,0,0,0,0,0,1,0,0,0
group_2002,0,0,0,0,0,0,0,0,0,1
group_2003,1,1,1,1,1,1,1,1,1,1
group_2004,1,0,0,0,0,0,0,0,0,1
group_2005,1,1,1,1,1,1,1,1,1,1
group_2006,1,1,0,0,0,0,0,0,0,0
group_2007,1,1,1,1,1,1,1,1,1,1
group_2008,1,1,1,1,1,1,1,1,1,1
group_2009,1,1,1,1,1,1,1,1,1,1
group_201,0,0,1,0,0,0,0,0,0,0
group_2010,0,0,1,0,0,0,0,0,0,0
group_2011,0,0,1,0,0,1,1,0,0,0
group_2012,0,0,0,0,0,1,0,0,0,0
group_2013,0,0,0,0,0,0,0,1,1,0
group_2014,0,0,0,0,0,0,0,1,0,0
group_2015,0,0,0,0,0,0,0,1,1,0
group_2016,1,1,1,1,1,1,1,1,1,1
group_2017,1,1,0,1,0,0,0,0,0,0
group_2018,1,1,1,1,1,1,1,1,1,1
group_2019,1,1,1,1,1,1,1,1,1,1
group_202,0,0,0,0,0,1,0,0,0,0
group_2020,1,1,1,1,1,1,1,1,1,1
group_2021,1,1,1,1,1,1,1,1,1,1
group_2022,1,1,1,1,1,1,1,1,1,1
group_2023,1,1,0,1,0,0,0,1,1,0
group_2024,0,0,1,0,0,0,0,0,0,0
group_2025,0,0,0,1,0,0,0,0,0,0
group_2026,0,0,0,0,0,0,1,0,0,0
group_2027,0,0,0,0,0,0,0,1,1,0
group_2028,0,0,0,0,0,0,0,0,0,1
group_2029,0,0,0,0,0,0,0,0,0,1
group_203,0,0,0,0,0,0,0,0,0,1
group_2030,1,1,0,1,1,0,0,0,1,0
group_2031,1,1,1,1,1,1,1,1,1,1
group_2032,0,0,0,0,0,0,0,1,1,0
group_2033,0,0,0,0,0,0,0,1,1,0
group_2034,1,1,1,1,1,1,1,1,1,1
group_2035,1,1,1,1,0,1,1,0,0,0
group_2036,1,1,1,1,0,0,0,0,0,0
group_2037,1,1,1,1,1,1,1,1,1,1
group_2038,1,1,1,1,1,1,1,1,1,1
group_2039,1,1,1,1,1,1,1,1,1,1
group_204,1,1,1,1,1,1,1,1,1,1
group_2040,1,1,1,1,1,1,1,1,1,1
group_2041,1,1,1,1,1,1,1,1,1,1
group_2042,0,0,1,0,0,0,0,0,0,0
group_2043,0,0,0,1,0,0,0,0,0,0
group_2044,0,0,0,0,0,1,0,0,0,0
group_2045,0,0,0,0,0,0,1,0,0,0
group_2046,0,0,0,0,0,0,1,0,0,0
group_2047,0,0,0,0,0,0,0,1,1,0
group_2048,1,1,1,1,1,1,1,1,1,1
group_2049,1,1,1,1,1,1,1,1,1,1
group_205,1,1,1,1,1,1,1,1,1,1
group_2050,1,1,1,1,1,1,1,1,1,1
group_2051,1,1,0,0,0,0,0,0,0,0
group_2052,1,1,1,1,1,1,1,1,1,1
group_2053,1,1,1,1,1,1,1,1,1,1
group_2054,1,1,1,1,1,1,1,1,1,1
group_2055,0,0,1,0,0,0,0,0,0,0
group_2056,0,0,1,0,0,0,0,0,0,0
group_2057,0,0,0,0,0,0,1,0,0,0
group_2058,0,0,0,0,0,0,0,0,0,1
group_2059,0,0,0,0,0,0,0,0,0,1
group_206,0,0,1,0,0,1,1,0,0,1
group_2060,1,1,0,0,1,0,0,1,1,0
group_2061,1,1,0,1,1,0,0,1,1,0
group_2062,1,1,1,1,1,1,1,1,1,1
group_2063,1,1,1,1,1,1,1,1,1,1
group_2064,0,1,0,0,0,0,0,0,0,0
group_2065,0,0,1,0,0,1,1,0,0,0
group_2066,0,0,0,1,0,0,0,0,0,0
group_2067,0,0,0,0,0,0,1,0,0,0
group_2068,0,0,0,0,0,0,1,0,0,0
group_2069,0,0,0,0,0,0,0,1,1,0
group_207,0,0,0,0,0,0,0,0,0,1
group_2070,0,0,0,0,0,0,0,0,0,1
group_2071,1,1,0,0,0,0,0,1,1,0
group_2072,1,1,0,0,1,0,0,1,1,0
group_2073,1,1,1,1,1,1,1,1,1,1
group_2074,1,1,1,1,1,1,1,1,1,1
group_2075,1,1,1,1,1,1,1,1,1,1
group_2076,0,0,0,0,0,1,0,0,0,0
group_2077,0,0,0,0,0,1,1,0,0,0
group_2078,0,0,0,0,0,0,0,0,0,1
group_2079,1,1,1,1,1,1,1,1,1,1
group_208,0,0,1,0,0,0,0,0,0,0
group_2080,1,1,1,1,1,1,1,1,1,1
group_2081,1,1,1,1,1,1,1,1,1,1
group_2082,1,1,1,1,1,1,1,1,1,1
group_2083,1,1,1,1,1,1,1,1,1,1
group_2084,1,1,1,1,1,1,1,1,1,1
group_2085,1,1,1,1,1,1,1,1,1,1
group_2086,1,1,1,1,1,1,1,1,1,1
group_2087,0,0,1,0,0,1,1,0,0,1
group_2088,0,0,1,0,0,1,1,0,0,0
group_2089,0,0,1,0,0,1,1,0,0,0
group_209,0,0,1,0,0,1,1,1,1,0
group_2090,0,0,0,0,0,1,1,0,0,0
group_2091,0,0,0,0,0,0,0,1,1,0
group_2092,0,0,0,0,0,0,0,0,0,1
group_2093,1,1,1,1,1,1,1,1,1,1
group_2094,1,1,1,1,1,1,1,1,1,1
group_2095,0,0,1,0,0,0,0,0,0,0
group_2096,0,0,1,0,0,0,0,0,0,1
group_2097,0,0,0,0,1,0,0,0,0,0
group_2098,0,0,0,0,1,0,0,0,0,1
group_2099,0,0,0,0,0,1,0,0,0,0
group_21,1,1,1,1,1,1,1,1,1,1
group_210,0,0,0,1,0,0,0,0,0,0
group_2100,0,0,0,0,0,1,0,0,0,0
group_2101,1,1,1,1,0,0,0,0,0,0
group_2102,1,1,1,1,1,1,1,1,1,1
group_2103,1,1,1,1,1,1,1,1,1,1
group_2104,1,1,1,1,1,1,1,1,1,1
group_2105,0,0,1,0,0,0,0,0,0,0
group_2106,0,0,1,0,0,0,0,0,0,0
group_2107,0,0,1,0,0,0,0,0,0,0
group_2108,0,0,1,0,0,0,0,0,0,0
group_2109,0,0,0,0,1,0,0,0,0,0
group_211,0,0,0,0,0,0,0,0,0,1
group_2110,1,1,0,1,1,1,1,1,1,0
group_2111,1,1,1,1,1,1,1,1,1,1
group_2112,1,1,1,1,1,1,1,0,0,0
group_2113,1,1,1,1,1,1,1,1,1,1
group_2114,1,1,0,1,0,0,0,0,0,0
group_2115,1,1,1,1,1,1,1,1,1,1
group_2116,1,1,1,1,1,1,1,1,1,1
group_2117,0,1,0,0,0,0,0,0,0,0
group_2118,0,0,1,0,0,1,1,0,0,0
group_2119,0,0,0,0,0,0,1,0,0,0
group_212,0,0,1,0,0,1,1,0,0,1
group_2120,0,0,0,0,0,0,0,1,1,0
group_2121,0,0,0,0,0,0,0,0,0,1
group_2122,1,1,1,1,1,1,1,1,1,1
group_2123,0,0,1,0,0,1,1,0,0,1
group_2124,0,0,0,0,0,0,1,0,0,0
group_2125,0,0,0,0,0,0,0,0,0,1
group_2126,1,0,1,0,0,0,0,0,0,0
group_2127,1,1,0,1,0,0,0,1,1,0
group_2128,0,0,1,0,0,0,1,0,0,0
group_2129,0,0,1,0,0,0,0,0,0,0
group_213,1,1,1,1,1,1,1,1,1,1
group_2130,0,0,0,0,0,1,0,0,0,0
group_2131,0,0,0,0,0,0,0,1,1,0
group_2132,0,0,1,0,0,1,1,0,0,1
group_2133,1,1,0,1,1,1,1,1,1,0
group_2134,0,0,0,0,0,1,1,0,0,0
group_2135,0,0,0,0,0,0,1,0,0,0
group_2136,0,0,0,0,0,0,0,1,1,0
group_2137,0,0,0,0,0,0,0,0,1,0
group_2138,0,0,0,0,0,0,0,0,0,1
group_2139,0,0,0,0,0,0,0,0,0,1
group_214,0,0,1,0,0,0,0,0,0,0
group_2140,0,0,0,0,0,0,0,0,0,1
group_2141,1,1,1,1,1,1,1,1,1,1
group_2142,1,1,1,1,1,1,1,1,1,1
group_2143,1,1,0,1,1,1,1,1,1,1
group_2144,1,1,1,1,1,1,1,1,1,1
group_2145,0,0,1,0,0,1,1,0,0,0
group_2146,0,0,1,0,0,0,0,0,0,0
group_2147,0,0,0,0,0,1,0,0,0,0
group_2148,0,0,0,0,0,0,0,0,0,1
group_2149,1,1,1,1,1,1,1,1,1,1
group_215,0,0,1,0,0,1,1,0,0,0
group_2150,1,1,1,1,1,1,1,1,1,1
group_2151,1,1,0,1,0,0,0,0,0,0
group_2152,0,0,1,0,0,1,1,0,0,0
group_2153,0,0,0,0,0,1,0,0,0,0
group_2154,0,0,0,0,0,0,1,0,0,0
group_2155,1,1,1,1,1,1,1,1,1,1
group_2156,1,1,1,1,1,1,1,1,1,1
group_2157,1,1,1,1,1,1,1,1,1,1
group_2158,1,1,1,1,1,1,1,1,1,1
group_2159,0,0,1,0,0,1,0,0,0,0
group_216,0,0,1,0,0,1,0,0,0,0
group_2160,0,0,1,0,0,0,0,0,0,0
group_2161,0,0,0,0,1,1,0,0,0,0
group_2162,0,0,0,0,0,1,1,0,0,1
group_2163,0,0,0,0,0,0,0,1,1,0
group_2164,1,1,1,1,1,1,1,1,1,1
group_2165,1,1,1,1,1,1,1,1,1,1
group_2166,1,1,1,1,1,1,1,1,1,1
group_2167,1,1,1,1,0,0,0,0,0,0
group_2168,1,1,1,1,0,0,0,0,0,0
group_2169,1,1,0,1,1,0,0,1,1,1
group_217,0,0,1,0,0,1,1,0,0,0
group_2170,1,1,1,1,1,1,1,1,1,1
group_2171,1,1,1,1,1,1,1,1,1,1
group_2172,1,1,1,1,1,1,1,1,1,1
group_2173,1,1,1,1,1,1,1,1,1,1
group_2174,1,1,1,1,1,1,1,1,1,1
group_2175,0,0,1,0,0,0,0,0,0,0
group_2176,0,0,0,1,0,0,0,0,0,0
group_2177,0,0,0,0,1,0,0,0,0,0
group_2178,0,0,0,0,0,0,1,0,0,0
group_2179,1,1,1,1,1,1,1,1,1,1
group_218,0,0,0,0,0,0,0,1,1,0
group_2180,1,1,1,1,1,1,1,1,1,1
group_2181,1,1,1,1,0,0,0,0,0,0
group_2182,1,1,1,1,1,1,1,1,1,1
group_2183,1,1,1,1,1,1,1,1,1,1
group_2184,1,1,1,1,1,1,1,1,1,1
group_2185,0,0,1,0,0,1,1,0,0,1
group_2186,0,0,1,0,0,0,0,0,0,0
group_2187,0,0,1,0,0,0,0,0,0,0
group_2188,0,0,0,0,0,0,0,1,1,0
group_2189,0,0,0,0,0,0,0,1,1,0
group_219,0,0,1,0,0,0,0,0,0,1
group_2190,0,0,0,0,0,0,0,0,0,1
group_2191,1,1,1,1,1,1,1,1,1,1
group_2192,1,1,1,1,1,1,1,1,1,1
group_2193,1,1,1,1,1,1,1,1,1,1
group_2194,1,1,1,1,1,1,1,1,1,1
group_2195,1,1,1,1,1,1,1,1,1,1
group_2196,1,1,0,1,1,0,0,1,1,0
group_2197,1,1,1,1,1,1,1,1,1,1
group_2198,1,1,1,1,1,1,1,1,1,1
group_2199,1,1,1,1,1,1,1,1,1,1
group_22,1,1,0,1,0,0,0,0,0,0
group_220,1,1,0,1,0,0,0,0,0,0
group_2200,1,1,1,1,1,1,1,1,1,1
group_2201,0,0,1,0,0,0,0,0,0,0
group_2202,0,0,0,0,0,1,1,0,0,0
group_2203,1,1,1,1,1,1,1,1,1,1
group_2204,1,1,1,1,1,1,1,1,1,1
group_2205,1,1,1,1,1,1,1,1,1,1
group_2206,1,1,1,1,1,1,1,1,1,1
group_2207,1,1,0,0,0,0,0,0,0,0
group_2208,1,1,1,1,0,0,0,0,0,0
group_2209,1,1,0,1,1,1,1,0,1,1
group_221,0,0,0,0,0,0,0,0,0,1
group_2210,1,1,1,1,1,1,1,1,1,1
group_2211,1,1,1,1,1,1,1,1,1,1
group_2212,1,1,1,1,1,1,1,1,1,1
group_2213,1,1,1,1,1,1,1,1,1,1
group_2214,0,0,1,0,0,0,0,0,0,1
group_2215,0,0,0,0,0,0,0,1,1,0
group_2216,0,0,0,0,0,0,0,0,0,1
group_2217,0,0,0,0,0,0,0,0,0,1
group_2218,1,1,1,1,1,1,1,1,1,1
group_2219,1,1,1,1,1,1,1,1,1,1
group_222,1,1,1,1,1,1,1,1,1,1
group_2220,1,1,1,1,0,0,0,0,0,0
group_2221,1,1,1,1,1,1,1,1,1,1
group_2222,1,1,1,1,1,1,1,1,1,1
group_2223,0,0,0,0,0,1,0,0,0,0
group_2224,0,0,0,0,0,0,1,0,0,0
group_2225,0,0,0,0,0,0,1,0,0,0
group_2226,0,0,0,0,0,0,1,0,0,0
group_2227,0,0,0,0,0,0,0,1,1,1
group_2228,1,1,1,1,1,1,1,1,1,1
group_2229,1,1,1,1,0,0,0,0,0,0
group_223,1,1,1,1,1,1,1,1,1,1
group_2230,1,1,0,1,0,0,0,0,0,0
group_2231,1,1,0,1,1,0,0,1,1,0
group_2232,1,1,1,1,1,1,1,1,1,1
group_2233,0,0,0,1,0,0,0,0,0,0
group_2234,0,0,0,0,0,0,1,0,0,0
group_2235,1,1,1,1,1,1,1,1,1,1
group_2236,1,1,0,1,1,1,1,1,1,0
group_2237,1,1,1,1,1,1,1,1,1,1
group_2238,1,1,1,1,1,1,1,1,1,1
group_2239,1,1,1,1,1,1,1,1,1,1
group_224,0,0,1,0,0,0,0,0,0,0
group_2240,1,1,1,1,1,1,1,1,1,1
group_2241,0,0,0,0,1,0,0,0,0,0
group_2242,1,1,1,1,0,0,0,0,0,0
group_2243,1,1,1,1,1,1,1,1,1,1
group_2244,0,0,1,0,0,0,0,0,0,0
group_2245,0,0,0,1,0,0,0,0,0,0
group_2246,0,0,0,0,0,1,0,0,0,0
group_2247,0,0,0,0,0,1,1,0,0,0
group_2248,0,0,0,0,0,1,0,0,0,0
group_2249,0,0,0,0,0,1,1,0,0,1
group_225,0,0,0,0,0,0,0,1,1,0
group_2250,1,1,1,1,1,1,1,1,1,1
group_2251,1,1,1,1,1,1,1,1,1,1
group_2252,1,1,1,1,0,0,0,0,0,0
group_2253,1,1,1,1,1,1,1,1,1,1
group_2254,1,1,1,1,1,1,1,1,1,1
group_2255,1,1,1,1,1,1,1,1,1,1
group_2256,0,0,1,0,0,1,1,0,0,0
group_2257,0,0,0,0,0,1,0,0,0,0
group_2258,0,0,0,0,0,1,0,0,0,0
group_2259,0,0,0,0,0,0,1,0,0,0
group_226,1,1,0,1,1,0,0,0,0,0
group_2260,0,0,0,0,0,0,0,1,1,1
group_2261,0,0,0,0,0,0,0,0,0,1
group_2262,1,1,1,1,1,1,1,1,1,1
group_2263,1,1,1,1,1,1,1,1,1,1
group_2264,1,1,0,1,1,0,0,1,1,0
group_2265,1,1,1,1,1,1,1,1,1,1
group_2266,1,1,1,1,0,0,0,1,1,0
group_2267,1,1,1,1,1,1,1,1,1,1
group_2268,1,1,1,1,1,1,1,1,1,1
group_2269,1,1,1,1,1,1,1,1,1,1
group_227,0,0,0,0,0,0,0,0,0,1
group_2270,1,1,0,0,0,0,0,0,0,0
group_2271,1,1,1,1,1,1,1,1,1,1
group_2272,0,0,1,0,0,1,1,0,0,0
group_2273,0,0,0,0,0,0,1,0,0,0
group_2274,0,0,0,0,0,0,0,1,1,0
group_2275,1,1,1,1,1,1,1,1,1,1
group_2276,1,1,0,1,0,0,0,0,0,0
group_2277,1,1,1,1,1,1,1,1,1,1
group_2278,1,1,1,1,1,1,1,1,1,1
group_2279,1,1,1,1,1,1,1,1,1,1
group_228,1,1,1,1,1,1,1,1,1,1
group_2280,1,1,1,1,1,1,1,1,1,1
group_2281,1,1,1,1,1,1,1,1,1,1
group_2282,0,0,1,0,1,1,1,1,1,0
group_2283,0,0,1,0,0,1,0,0,0,0
group_2284,0,0,0,0,1,0,0,0,0,0
group_2285,0,0,0,0,0,1,1,0,0,0
group_2286,0,0,0,0,0,0,0,1,1,0
group_2287,1,1,1,1,1,1,1,1,1,1
group_2288,1,1,0,0,0,0,0,0,0,0
group_2289,1,1,1,1,1,1,1,1,1,1
group_229,1,1,1,1,1,1,1,1,1,1
group_2290,1,1,0,1,1,0,0,1,1,0
group_2291,1,1,0,0,0,0,0,0,0,0
group_2292,1,1,1,1,1,1,1,1,1,1
group_2293,0,0,0,0,0,0,1,0,0,0
group_2294,0,0,0,0,0,0,1,0,0,0
group_2295,1,1,1,1,1,1,1,1,1,1
group_2296,1,1,1,0,0,1,1,1,1,1
group_2297,1,1,1,1,1,1,1,1,1,1
group_2298,1,1,1,1,1,1,1,1,1,1
group_2299,1,1,1,1,1,1,1,1,1,1
group_23,1,1,1,1,0,0,0,0,0,0
group_230,0,1,0,0,0,0,0,0,0,0
group_2300,1,1,1,1,1,1,1,1,1,1
group_2301,1,1,1,1,1,1,1,1,1,1
group_2302,1,1,1,1,1,1,1,1,1,1
group_2303,1,1,1,1,1,1,1,1,1,1
group_2304,0,0,0,0,0,1,1,0,0,0
group_2305,0,0,0,0,0,0,1,0,0,0
group_2306,0,0,0,0,0,0,0,1,1,0
group_2307,1,1,0,0,1,0,0,1,1,0
group_2308,1,1,1,1,1,1,1,1,1,1
group_2309,1,1,1,1,0,0,0,0,0,0
group_231,0,0,0,0,0,1,0,0,0,0
group_2310,1,1,1,1,0,0,0,0,0,0
group_2311,1,1,1,1,1,1,1,1,1,1
group_2312,1,1,1,1,1,1,1,1,1,1
group_2313,1,1,1,1,1,1,1,1,1,1
group_2314,0,0,1,0,0,0,0,0,0,0
group_2315,0,0,1,0,0,0,0,0,0,0
group_2316,0,0,1,0,0,0,0,0,0,0
group_2317,0,0,1,0,0,0,0,0,0,0
group_2318,0,0,0,0,1,0,0,0,0,0
group_2319,0,0,0,0,0,1,0,0,0,0
group_232,1,1,1,1,1,1,1,1,1,1
group_2320,0,0,0,0,0,0,1,0,0,0
group_2321,0,0,0,0,0,0,1,0,0,0
group_2322,0,0,0,0,0,0,0,1,1,0
group_2323,0,0,0,0,0,0,0,0,0,1
group_2324,0,0,0,0,0,0,0,0,0,1
group_2325,1,1,1,1,1,1,1,1,1,1
group_2326,1,1,1,1,1,1,1,1,1,1
group_2327,1,1,1,1,1,1,1,1,1,1
group_2328,1,1,1,1,1,1,1,1,1,1
group_2329,1,1,1,1,1,1,1,1,1,1
group_233,0,0,0,0,0,0,0,1,1,0
group_2330,1,1,1,1,1,1,1,1,1,1
group_2331,0,0,0,1,0,0,0,0,0,0
group_2332,0,0,0,0,0,1,1,0,0,0
group_2333,0,0,0,0,0,0,0,0,1,1
group_2334,0,0,0,0,0,0,0,1,1,0
group_2335,1,1,1,1,1,1,1,1,1,1
group_2336,1,1,1,1,1,1,1,1,1,0
group_2337,1,1,1,1,1,1,1,1,1,1
group_2338,1,1,1,1,1,1,1,1,1,1
group_2339,1,1,1,1,1,1,1,1,1,1
group_234,1,1,1,1,1,1,1,1,1,1
group_2340,1,1,1,1,1,1,1,1,1,1
group_2341,1,1,0,0,0,0,0,0,0,0
group_2342,0,0,1,0,0,1,0,0,0,0
group_2343,0,0,1,0,0,0,0,0,0,0
group_2344,0,0,1,0,0,0,0,0,0,0
group_2345,0,0,1,0,0,0,0,0,0,0
group_2346,0,0,0,0,1,0,0,0,0,0
group_2347,0,0,0,0,0,0,1,0,0,0
group_2348,0,0,0,0,0,0,0,1,1,0
group_2349,0,0,0,0,0,0,0,1,1,0
group_235,1,1,1,1,1,1,1,1,1,1
group_2350,0,0,0,0,0,0,0,0,0,1
group_2351,1,1,1,1,1,1,1,1,1,1
group_2352,1,1,1,1,1,1,1,1,1,0
group_2353,1,1,1,1,1,1,1,1,1,1
group_2354,1,1,1,1,1,1,1,1,1,1
group_2355,1,1,0,1,1,0,0,0,1,0
group_2356,1,1,1,1,1,1,1,1,1,1
group_2357,1,1,1,1,1,1,1,1,1,1
group_2358,1,1,1,1,1,1,1,1,1,1
group_2359,0,1,0,0,0,0,0,0,0,0
group_236,0,0,1,0,0,1,0,0,0,0
group_2360,0,0,1,0,1,1,1,1,1,1
group_2361,0,0,0,1,1,1,1,0,0,0
group_2362,0,0,0,0,1,0,0,0,0,0
group_2363,0,0,0,0,0,1,1,0,0,0
group_2364,0,0,0,0,0,1,0,0,0,0
group_2365,0,0,0,0,0,0,1,0,0,0
group_2366,0,0,0,0,0,0,1,0,0,0
group_2367,0,0,0,0,0,0,1,0,0,0
group_2368,0,0,0,0,0,0,0,1,1,0
group_2369,0,0,0,0,0,0,0,0,0,1
group_237,0,0,0,0,0,1,0,0,0,0
group_2370,0,0,0,0,0,0,0,0,0,1
group_2371,1,1,1,1,1,1,1,1,1,1
group_2372,1,1,1,1,1,1,1,1,1,1
group_2373,1,1,1,1,1,1,1,1,1,1
group_2374,1,1,1,1,1,1,1,1,1,1
group_2375,1,1,1,1,0,0,0,0,0,0
group_2376,0,0,1,0,0,0,0,1,1,1
group_2377,0,0,1,0,0,1,0,1,1,1
group_2378,0,0,0,0,0,1,1,0,0,0
group_2379,0,0,0,0,0,0,0,0,0,1
group_238,1,1,1,1,1,1,1,1,1,1
group_2380,0,0,0,0,0,0,0,0,0,1
group_2381,1,1,1,1,0,1,1,1,1,1
group_2382,1,1,1,1,1,1,1,1,1,1
group_2383,1,1,1,1,1,1,1,1,1,1
group_2384,1,1,1,1,1,1,1,1,1,1
group_2385,1,1,1,1,1,1,1,1,1,1
group_2386,1,1,1,1,1,1,1,1,1,1
group_2387,1,1,1,1,1,1,1,1,1,1
group_2388,0,0,1,0,0,1,1,0,0,0
group_2389,0,0,1,0,0,0,0,0,0,1
group_239,0,0,0,0,0,1,1,0,0,0
group_2390,0,0,1,0,0,0,0,0,0,0
group_2391,0,0,0,0,0,1,0,0,0,0
group_2392,0,0,0,0,0,0,1,0,0,0
group_2393,0,0,0,0,0,0,1,0,0,0
group_2394,0,0,0,0,0,0,0,1,1,1
group_2395,1,1,0,1,0,0,0,0,0,0
group_2396,1,1,0,1,0,1,1,0,0,0
group_2397,1,1,1,1,1,1,1,1,1,1
group_2398,1,1,1,1,1,1,1,1,1,1
group_2399,0,0,1,0,0,0,0,0,0,0
group_24,0,0,1,0,0,1,1,0,0,0
group_240,0,0,0,0,0,0,0,1,1,1
group_2400,0,0,1,0,0,0,0,0,0,1
group_2401,0,0,1,0,0,0,0,0,0,0
group_2402,0,0,1,0,0,0,0,0,0,0
group_2403,0,0,0,0,1,0,0,0,0,0
group_2404,0,0,0,0,1,0,0,0,0,0
group_2405,0,0,0,0,0,1,1,0,0,0
group_2406,0,0,0,0,0,0,1,0,0,0
group_2407,0,0,0,0,0,0,1,0,0,0
group_2408,0,0,0,0,0,0,1,0,0,0
group_2409,0,0,0,0,0,0,0,0,0,1
group_241,1,1,0,0,0,0,0,0,0,0
group_2410,0,0,0,0,0,0,0,0,0,1
group_2411,1,1,1,1,1,1,1,1,1,1
group_2412,1,1,1,1,1,1,1,1,1,1
group_2413,1,1,1,1,1,1,1,1,1,1
group_2414,1,1,1,1,1,1,1,1,1,1
group_2415,1,1,0,0,0,0,0,1,1,0
group_2416,1,1,1,1,1,1,1,1,1,1
group_2417,0,0,1,0,0,1,1,0,0,0
group_2418,0,0,1,0,0,0,0,0,0,0
group_2419,0,0,0,0,0,0,1,0,0,0
group_242,1,1,0,1,0,0,0,1,1,0
group_2420,0,0,0,0,0,0,1,0,0,0
group_2421,0,0,0,0,0,0,0,1,1,0
group_2422,0,0,0,0,0,0,0,0,0,1
group_2423,0,0,0,0,0,0,0,0,0,1
group_2424,1,1,1,1,1,1,1,1,1,1
group_2425,1,1,1,1,1,1,1,1,1,1
group_2426,1,1,1,1,1,1,1,1,1,1
group_2427,1,1,1,1,1,1,1,1,1,1
group_2428,1,1,1,1,1,1,1,1,1,1
group_2429,1,1,1,1,0,0,0,0,0,0
group_243,0,0,0,0,0,0,1,0,0,0
group_2430,1,1,0,1,0,0,0,0,0,0
group_2431,1,1,1,1,1,1,1,1,1,1
group_2432,1,1,1,1,1,1,1,1,1,1
group_2433,1,1,1,1,1,1,1,1,1,1
group_2434,1,1,1,1,1,1,1,1,1,1
group_2435,0,0,0,0,1,0,0,0,0,0
group_2436,0,0,0,0,0,0,0,1,1,0
group_2437,0,0,0,0,0,0,0,1,1,1
group_2438,0,0,0,0,0,0,0,0,0,1
group_2439,1,1,1,1,1,1,1,1,1,1
group_244,0,0,1,0,0,1,1,0,0,1
group_2440,1,1,1,1,1,1,1,1,1,1
group_2441,1,1,1,1,1,1,1,1,1,1
group_2442,1,1,1,1,1,1,1,1,1,1
group_2443,1,1,1,1,0,0,0,0,0,0
group_2444,1,1,0,1,0,0,0,0,0,0
group_2445,1,1,1,1,1,1,1,1,1,1
group_2446,1,1,1,1,1,1,1,1,1,1
group_2447,1,1,1,1,1,1,1,1,1,1
group_2448,1,1,1,1,1,1,1,1,1,1
group_2449,1,1,1,1,1,1,1,1,1,1
group_245,0,0,0,0,0,1,1,0,0,0
group_2450,0,0,0,0,0,1,1,0,0,0
group_2451,0,0,0,0,0,0,1,0,0,0
group_2452,0,0,0,0,0,0,0,0,0,1
group_2453,1,1,1,1,1,1,1,1,1,1
group_2454,1,1,1,1,1,1,1,1,1,1
group_2455,1,1,1,1,1,1,1,1,1,1
group_2456,1,1,1,1,1,1,1,1,1,1
group_2457,0,0,1,0,0,1,1,0,0,1
group_2458,0,0,0,0,0,1,0,0,0,0
group_2459,0,0,0,0,0,1,1,0,0,0
group_246,1,1,1,1,1,1,1,1,1,1
group_2460,0,0,0,0,0,0,1,0,0,0
group_2461,0,0,0,0,0,0,0,0,0,1
group_2462,0,0,0,0,0,0,0,0,0,1
group_2463,0,0,0,0,0,0,0,0,0,1
group_2464,0,0,0,0,0,0,0,0,0,1
group_2465,1,1,1,1,1,1,1,1,1,1
group_2466,1,1,1,1,1,1,1,1,1,0
group_2467,1,1,0,1,1,0,0,1,1,1
group_2468,1,1,0,1,0,0,0,1,1,0
group_2469,1,1,1,1,1,1,1,1,1,1
group_247,1,1,0,1,0,0,0,0,0,0
group_2470,1,1,1,1,1,1,1,1,1,1
group_2471,1,1,1,1,0,0,0,0,0,0
group_2472,0,0,1,0,0,0,0,0,0,0
group_2473,0,0,0,0,0,1,1,0,0,0
group_2474,0,0,0,0,0,0,1,0,0,0
group_2475,0,0,0,0,0,0,1,0,0,0
group_2476,0,0,0,0,0,0,0,1,1,0
group_2477,0,0,0,0,0,0,0,1,1,0
group_2478,0,0,0,0,0,0,0,0,0,1
group_2479,1,1,1,1,1,1,1,1,1,1
group_248,1,1,0,1,0,0,0,0,0,0
group_2480,1,1,0,1,1,0,0,1,1,0
group_2481,1,1,0,1,1,0,0,1,1,1
group_2482,1,1,1,1,1,1,1,1,1,1
group_2483,1,1,1,1,1,1,1,1,1,1
group_2484,1,0,1,0,0,0,0,0,0,0
group_2485,1,1,1,1,1,1,1,1,1,1
group_2486,1,1,1,1,1,1,1,1,1,1
group_2487,1,1,1,1,1,1,1,1,1,1
group_2488,1,1,1,1,1,1,1,1,1,1
group_2489,0,0,1,0,0,1,1,0,0,1
group_249,1,1,1,1,1,1,1,1,1,1
group_2490,0,0,1,0,0,1,1,0,0,0
group_2491,0,0,1,0,0,0,0,0,0,0
group_2492,0,0,1,0,0,1,1,0,0,0
group_2493,0,0,1,0,0,0,0,0,0,0
group_2494,0,0,0,1,0,0,0,0,0,0
group_2495,1,1,0,1,1,0,0,0,0,1
group_2496,0,0,0,0,1,0,0,0,0,0
group_2497,0,0,0,0,0,1,1,0,0,1
