genome_id,species,strain,replicon,qseqid,scomment,sseqid,pident,length,bitscore
g20,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,96.567,20537,33938
g20,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,96.566,20532,33929
g20,medicae,SU277,plasmid pSU277_1,contig_2,"Sinorhizobium medicae strain SU277 plasmid pSU277_1, complete sequence",NZ_CP104148.1,91.958,23490,32779
g20,meliloti,USDA1021,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,97.875,18965,32751
g20,meliloti,USDA1106,plasmid psymB,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,98.985,18228,32631
g20,meliloti,1021,plasmid pSymB,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,98.985,18228,32631
g20,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,99.338,17980,32535
g20,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,99.774,17703,32467
g20,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.932,17571,32380
g20,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.931,17517,32278
g20,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.926,17517,32273
g20,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.926,17517,32273
g20,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.822,17456,32049
g20,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.822,17456,32049
g20,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.942,17308,31903
g20,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.942,17308,31903
g20,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,99.721,17214,31519
g20,meliloti,USDA1021,plasmid psymB,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,98.44,17826,31375
g20,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.924,17012,31338
g20,medicae,WSM1115,chromosome,contig_3,"Sinorhizobium medicae WSM1115 chromosome, complete genome",NZ_CP088109.1,94.619,20219,31253
g20,medicae,WSM1115,chromosome,contig_3,"Sinorhizobium medicae WSM1115 chromosome, complete genome",NZ_CP088109.1,96.592,18631,30849
g20,meliloti,USDA1106,plasmid psymB,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,99.322,16811,30406
g20,meliloti,1021,plasmid pSymB,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,99.322,16811,30406
g20,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.933,16455,30323
g20,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.921,16453,30308
g20,meliloti,USDA1021,plasmid psymB,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.203,16813,30295
g20,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,98.918,16636,29695
g20,meliloti,USDA1021,plasmid psymB,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,97.166,17575,29674
g20,medicae,WSM1115,chromosome,contig_3,"Sinorhizobium medicae WSM1115 chromosome, complete genome",NZ_CP088109.1,94.363,19214,29423
g20,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.943,15711,28962
g20,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.936,15711,28956
g20,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.93,15711,28951
g20,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,97.891,16499,28397
g20,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,97.873,16501,28382
g20,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,97.866,16497,28376
g20,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.876,15322,28175
g20,meliloti,USDA1021,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.142,15620,28099
g20,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.571,15384,28040
g20,meliloti,USDA1106,plasmid psymB,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,98.606,15707,27743
g20,meliloti,1021,plasmid pSymB,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,98.606,15707,27743
g20,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.94,14911,27484
g20,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.933,14911,27479
g20,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.933,14911,27479
g20,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.912,14793,27242
g20,meliloti,USDA1106,plasmid psymB,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,99.258,15090,27228
g20,meliloti,1021,plasmid pSymB,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,99.258,15090,27228
g20,meliloti,USDA1021,plasmid psymB,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,98.652,15353,27191
g20,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,99.209,15050,27093
g20,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,99.196,15051,27084
g20,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.952,14647,27008
g20,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,97.841,15654,26995
g20,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,98.361,15374,26967
g20,meliloti,USDA1106,plasmid psymB,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,98.735,15100,26818
g20,meliloti,1021,plasmid pSymB,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,98.735,15100,26818
g20,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,99.378,14786,26790
g20,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,99.378,14786,26790
g20,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.959,14508,26757
g20,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.952,14508,26751
g20,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,99.317,14786,26740
g20,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.938,14486,26699
g20,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.938,14486,26699
g20,meliloti,USDA1106,plasmid psymB,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,98.816,14952,26626
g20,meliloti,1021,plasmid pSymB,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,98.816,14952,26626
g20,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.903,14442,26587
g20,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.903,14442,26587
g20,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.868,14442,26554
g20,medicae,SU277,plasmid pSU277_2,contig_1,"Sinorhizobium medicae strain SU277 plasmid pSU277_2, complete sequence",NZ_CP104149.1,96.083,16286,26408
g20,medicae,WSM419,plasmid pSMED02,contig_1,"Sinorhizobium medicae WSM419 plasmid pSMED02, complete sequence",NC_009621.1,96.059,16292,26391
g20,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,97.618,15368,26319
g20,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,97.618,15368,26319
g20,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,96.149,16126,26302
g20,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,99.488,14455,26282
g20,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,98.926,14710,26253
g20,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,97.186,15531,26230
g20,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,97.186,15531,26230
g20,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,98.892,14710,26225
g20,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,98.892,14710,26225
g20,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.914,13938,25667
g20,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.914,13937,25665
g20,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.907,13940,25665
g20,medicae,WSM419,plasmid pSMED02,contig_1,"Sinorhizobium medicae WSM419 plasmid pSMED02, complete sequence",NC_009621.1,93.086,17558,25628
g20,meliloti,USDA1106,plasmid psymB,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,97.917,14785,25566
g20,meliloti,1021,plasmid pSymB,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,97.917,14785,25566
g20,medicae,SU277,plasmid pSU277_2,contig_1,"Sinorhizobium medicae strain SU277 plasmid pSU277_2, complete sequence",NZ_CP104149.1,93.006,17558,25536
g20,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.934,13649,25150
g20,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.934,13649,25150
g20,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.956,13633,25141
g20,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,99.839,13666,25110
g20,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,99.002,14031,25104
g20,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,99.002,14031,25104
g20,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,98.923,14026,25028
g20,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.956,13554,24995
g20,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,98.888,13849,24701
g20,meliloti,USDA1021,plasmid psymB,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.094,13684,24578
g20,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.977,13160,24284
g20,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.977,13160,24284
g20,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.954,13160,24267
g20,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.027,13361,23946
g20,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.027,13361,23946
g20,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,98.544,13457,23750
g20,medicae,WSM1115,chromosome,contig_3,"Sinorhizobium medicae WSM1115 chromosome, complete genome",NZ_CP088109.1,93.517,15935,23688
g20,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.266,13082,23614
g20,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.266,13082,23614
g20,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,98.946,13189,23568
g20,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,98.908,13191,23540
g20,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,99.852,12804,23538
g20,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,96.777,14025,23383
g20,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,99.133,12919,23213
g20,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,98.96,12881,23002
g20,meliloti,USDA1021,plasmid psymB,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.376,12670,22956
g20,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,99.144,12738,22910
g20,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,99.144,12738,22910
g20,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,99.144,12738,22910
g20,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,97.803,13155,22679
g20,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,97.788,13155,22668
g20,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,99.748,12309,22554
g20,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.878,12248,22532
g20,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.886,12245,22532
g20,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,97.363,13157,22356
g20,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,97.349,13164,22356
g20,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,98.813,12302,21858
g20,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,98.813,12302,21858
g20,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.004,12143,21749
g20,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,97.726,12665,21738
g20,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,98.979,12143,21730
g20,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,98.979,12143,21730
g20,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,97.111,12670,21339
g20,medicae,WSM419,plasmid pSMED02,contig_1,"Sinorhizobium medicae WSM419 plasmid pSMED02, complete sequence",NC_009621.1,98.07,12124,21076
g20,medicae,SU277,plasmid pSU277_2,contig_1,"Sinorhizobium medicae strain SU277 plasmid pSU277_2, complete sequence",NZ_CP104149.1,98.045,12125,21065
g20,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,99.701,11369,20805
g20,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,99.701,11369,20805
g20,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,92.689,14457,20764
g20,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,99.604,11370,20744
g20,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,98.231,11868,20737
g20,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,98.222,11868,20731
g20,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.982,11141,20561
