gene,genome_id1,genome_id2,dxy
group_2636,g6,g9,0
group_2636,g8,g9,0
group_2636,g11,g4,1
group_2636,g11,g5,1
group_2636,g11,g6,1
group_2636,g11,g8,1
group_2636,g11,g9,1
group_2636,g11,g13,0
group_2636,g11,g16,1
group_2636,g11,g17,1
group_2636,g11,g19,0
group_2636,g13,g4,1
group_2636,g13,g5,1
group_2636,g13,g6,1
group_2636,g13,g8,1
group_2636,g13,g9,1
group_2636,g13,g16,1
group_2636,g13,g17,1
group_2636,g13,g19,0
group_2636,g16,g4,0
group_2636,g16,g5,0
group_2636,g16,g6,0
group_2636,g16,g8,0
group_2636,g16,g9,0
group_2636,g16,g17,0
group_2636,g16,g19,1
group_2636,g17,g4,0
group_2636,g17,g5,0
group_2636,g17,g6,0
group_2636,g17,g8,0
group_2636,g17,g9,0
group_2636,g17,g19,1
group_2636,g19,g4,1
group_2636,g19,g5,1
group_2636,g19,g6,1
group_2636,g19,g8,1
group_2636,g19,g9,1
group_2637,g4,g5,0
group_2637,g4,g6,0
group_2637,g4,g8,0
group_2637,g4,g9,0
group_2637,g5,g6,0
group_2637,g5,g8,0
group_2637,g5,g9,0
group_2637,g6,g8,0
group_2637,g6,g9,0
group_2637,g8,g9,0
group_2637,g11,g4,1
group_2637,g11,g5,1
group_2637,g11,g6,1
group_2637,g11,g8,1
group_2637,g11,g9,1
group_2637,g11,g13,0
group_2637,g11,g16,1
group_2637,g11,g17,1
group_2637,g11,g19,0
group_2637,g13,g4,1
group_2637,g13,g5,1
group_2637,g13,g6,1
group_2637,g13,g8,1
group_2637,g13,g9,1
group_2637,g13,g16,1
group_2637,g13,g17,1
group_2637,g13,g19,0
group_2637,g16,g4,0
group_2637,g16,g5,0
group_2637,g16,g6,0
group_2637,g16,g8,0
group_2637,g16,g9,0
group_2637,g16,g17,0
group_2637,g16,g19,1
group_2637,g17,g4,0
group_2637,g17,g5,0
group_2637,g17,g6,0
group_2637,g17,g8,0
group_2637,g17,g9,0
group_2637,g17,g19,1
group_2637,g19,g4,1
group_2637,g19,g5,1
group_2637,g19,g6,1
group_2637,g19,g8,1
group_2637,g19,g9,1
group_2638,g4,g5,0
group_2638,g4,g6,0
group_2638,g4,g8,0
group_2638,g4,g9,0
group_2638,g5,g6,0
group_2638,g5,g8,0
group_2638,g5,g9,0
group_2638,g6,g8,0
group_2638,g6,g9,0
group_2638,g8,g9,0
group_2638,g11,g4,1
group_2638,g11,g5,1
group_2638,g11,g6,1
group_2638,g11,g8,1
group_2638,g11,g9,1
group_2638,g11,g13,0
group_2638,g11,g16,1
group_2638,g11,g17,1
group_2638,g11,g19,0
group_2638,g13,g4,1
group_2638,g13,g5,1
group_2638,g13,g6,1
group_2638,g13,g8,1
group_2638,g13,g9,1
group_2638,g13,g16,1
group_2638,g13,g17,1
group_2638,g13,g19,0
group_2638,g16,g4,0
group_2638,g16,g5,0
group_2638,g16,g6,0
group_2638,g16,g8,0
group_2638,g16,g9,0
group_2638,g16,g17,0
group_2638,g16,g19,1
group_2638,g17,g4,0
group_2638,g17,g5,0
group_2638,g17,g6,0
group_2638,g17,g8,0
group_2638,g17,g9,0
group_2638,g17,g19,1
group_2638,g19,g4,1
group_2638,g19,g5,1
group_2638,g19,g6,1
group_2638,g19,g8,1
group_2638,g19,g9,1
group_264,g4,g5,0
group_264,g4,g6,19
group_264,g4,g8,0
group_264,g4,g9,0
group_264,g5,g6,19
group_264,g5,g8,0
group_264,g5,g9,0
group_264,g6,g8,19
group_264,g6,g9,19
group_264,g8,g9,0
group_264,g11,g4,23
group_264,g11,g5,23
group_264,g11,g6,14
group_264,g11,g8,23
group_264,g11,g9,23
group_264,g11,g13,0
group_264,g11,g16,6
group_264,g11,g17,6
group_264,g11,g19,0
group_264,g13,g4,23
group_264,g13,g5,23
group_264,g13,g6,14
group_264,g13,g8,23
group_264,g13,g9,23
group_264,g13,g16,6
group_264,g13,g17,6
group_264,g13,g19,0
group_264,g16,g4,21
group_264,g16,g5,21
group_264,g16,g6,18
group_264,g16,g8,21
group_264,g16,g9,21
group_264,g16,g17,0
group_264,g16,g19,6
group_264,g17,g4,21
group_264,g17,g5,21
group_264,g17,g6,18
group_264,g17,g8,21
group_264,g17,g9,21
group_264,g17,g19,6
group_264,g19,g4,23
group_264,g19,g5,23
group_264,g19,g6,14
group_264,g19,g8,23
group_264,g19,g9,23
group_2640,g4,g5,0
group_2640,g4,g6,0
group_2640,g4,g8,0
group_2640,g4,g9,0
group_2640,g5,g6,0
group_2640,g5,g8,0
group_2640,g5,g9,0
group_2640,g6,g8,0
group_2640,g6,g9,0
group_2640,g8,g9,0
group_2640,g11,g4,3
group_2640,g11,g5,3
group_2640,g11,g6,3
group_2640,g11,g8,3
group_2640,g11,g9,3
group_2640,g11,g13,0
group_2640,g11,g16,3
group_2640,g11,g17,3
group_2640,g11,g19,0
group_2640,g13,g4,3
group_2640,g13,g5,3
group_2640,g13,g6,3
group_2640,g13,g8,3
group_2640,g13,g9,3
group_2640,g13,g16,3
group_2640,g13,g17,3
group_2640,g13,g19,0
group_2640,g16,g4,0
group_2640,g16,g5,0
group_2640,g16,g6,0
group_2640,g16,g8,0
group_2640,g16,g9,0
group_2640,g16,g17,0
group_2640,g16,g19,3
group_2640,g17,g4,0
group_2640,g17,g5,0
group_2640,g17,g6,0
group_2640,g17,g8,0
group_2640,g17,g9,0
group_2640,g17,g19,3
group_2640,g19,g4,3
group_2640,g19,g5,3
group_2640,g19,g6,3
group_2640,g19,g8,3
group_2640,g19,g9,3
group_2641,g4,g5,0
group_2641,g4,g6,0
group_2641,g4,g8,0
group_2641,g4,g9,1
group_2641,g5,g6,0
group_2641,g5,g8,0
group_2641,g5,g9,1
group_2641,g6,g8,0
group_2641,g6,g9,1
group_2641,g8,g9,1
group_2641,g11,g4,1
group_2641,g11,g5,1
group_2641,g11,g6,1
group_2641,g11,g8,1
group_2641,g11,g9,2
group_2641,g11,g13,0
group_2641,g11,g16,1
group_2641,g11,g17,1
group_2641,g11,g19,1
group_2641,g13,g4,1
group_2641,g13,g5,1
group_2641,g13,g6,1
group_2641,g13,g8,1
group_2641,g13,g9,2
group_2641,g13,g16,1
group_2641,g13,g17,1
group_2641,g13,g19,1
group_2641,g16,g4,0
group_2641,g16,g5,0
group_2641,g16,g6,0
group_2641,g16,g8,0
group_2641,g16,g9,1
group_2641,g16,g17,0
group_2641,g16,g19,0
group_2641,g17,g4,0
group_2641,g17,g5,0
group_2641,g17,g6,0
group_2641,g17,g8,0
group_2641,g17,g9,1
group_2641,g17,g19,0
group_2641,g19,g4,0
group_2641,g19,g5,0
group_2641,g19,g6,0
group_2641,g19,g8,0
group_2641,g19,g9,1
group_2659,g4,g5,0
group_2659,g4,g6,0
group_2659,g4,g8,0
group_2659,g4,g9,0
group_2659,g5,g6,0
group_2659,g5,g8,0
group_2659,g5,g9,0
group_2659,g6,g8,0
group_2659,g6,g9,0
group_2659,g8,g9,0
group_2659,g11,g4,1
group_2659,g11,g5,1
group_2659,g11,g6,1
group_2659,g11,g8,1
group_2659,g11,g9,1
group_2659,g11,g13,0
group_2659,g11,g16,1
group_2659,g11,g17,1
group_2659,g11,g19,0
group_2659,g13,g4,1
group_2659,g13,g5,1
group_2659,g13,g6,1
group_2659,g13,g8,1
group_2659,g13,g9,1
group_2659,g13,g16,1
group_2659,g13,g17,1
group_2659,g13,g19,0
group_2659,g16,g4,0
group_2659,g16,g5,0
group_2659,g16,g6,0
group_2659,g16,g8,0
group_2659,g16,g9,0
group_2659,g16,g17,0
group_2659,g16,g19,1
group_2659,g17,g4,0
group_2659,g17,g5,0
group_2659,g17,g6,0
group_2659,g17,g8,0
group_2659,g17,g9,0
group_2659,g17,g19,1
group_2659,g19,g4,1
group_2659,g19,g5,1
group_2659,g19,g6,1
group_2659,g19,g8,1
group_2659,g19,g9,1
group_2668,g4,g5,0
group_2668,g4,g6,0
group_2668,g4,g8,0
group_2668,g4,g9,0
group_2668,g5,g6,0
group_2668,g5,g8,0
group_2668,g5,g9,0
group_2668,g6,g8,0
group_2668,g6,g9,0
group_2668,g8,g9,0
group_2668,g11,g4,1
group_2668,g11,g5,1
group_2668,g11,g6,1
group_2668,g11,g8,1
group_2668,g11,g9,1
group_2668,g11,g13,0
group_2668,g11,g16,1
group_2668,g11,g17,1
group_2668,g11,g19,0
group_2668,g13,g4,1
group_2668,g13,g5,1
group_2668,g13,g6,1
group_2668,g13,g8,1
group_2668,g13,g9,1
group_2668,g13,g16,1
group_2668,g13,g17,1
group_2668,g13,g19,0
group_2668,g16,g4,0
group_2668,g16,g5,0
group_2668,g16,g6,0
group_2668,g16,g8,0
group_2668,g16,g9,0
group_2668,g16,g17,0
group_2668,g16,g19,1
group_2668,g17,g4,0
group_2668,g17,g5,0
group_2668,g17,g6,0
group_2668,g17,g8,0
group_2668,g17,g9,0
group_2668,g17,g19,1
group_2668,g19,g4,1
group_2668,g19,g5,1
group_2668,g19,g6,1
group_2668,g19,g8,1
group_2668,g19,g9,1
group_267,g4,g5,0
group_267,g4,g6,1
group_267,g4,g8,1
group_267,g4,g9,2
group_267,g5,g6,1
group_267,g5,g8,1
group_267,g5,g9,2
group_267,g6,g8,2
group_267,g6,g9,1
group_267,g8,g9,1
group_267,g11,g4,4
group_267,g11,g5,4
group_267,g11,g6,3
group_267,g11,g8,3
group_267,g11,g9,2
group_267,g11,g13,0
group_267,g11,g16,3
group_267,g11,g17,3
group_267,g11,g19,1
group_267,g13,g4,4
group_267,g13,g5,4
group_267,g13,g6,3
group_267,g13,g8,3
group_267,g13,g9,2
group_267,g13,g16,3
group_267,g13,g17,3
group_267,g13,g19,1
group_267,g16,g4,1
group_267,g16,g5,1
group_267,g16,g6,0
group_267,g16,g8,2
group_267,g16,g9,1
group_267,g16,g17,0
group_267,g16,g19,2
group_267,g17,g4,1
group_267,g17,g5,1
group_267,g17,g6,0
group_267,g17,g8,2
group_267,g17,g9,1
group_267,g17,g19,2
group_267,g19,g4,3
group_267,g19,g5,3
group_267,g19,g6,2
group_267,g19,g8,4
group_267,g19,g9,3
group_269,g4,g5,2
group_269,g4,g6,7
group_269,g4,g8,0
group_269,g4,g9,1
group_269,g5,g6,9
group_269,g5,g8,2
group_269,g5,g9,3
group_269,g6,g8,7
group_269,g6,g9,8
group_269,g8,g9,1
group_269,g11,g4,0
group_269,g11,g5,2
group_269,g11,g6,7
group_269,g11,g8,0
group_269,g11,g9,1
group_269,g11,g13,0
group_269,g11,g16,0
group_269,g11,g17,1
group_269,g11,g19,8
group_269,g13,g4,0
group_269,g13,g5,2
group_269,g13,g6,7
group_269,g13,g8,0
group_269,g13,g9,1
group_269,g13,g16,0
group_269,g13,g17,1
group_269,g13,g19,8
group_269,g16,g4,0
group_269,g16,g5,2
group_269,g16,g6,7
group_269,g16,g8,0
group_269,g16,g9,1
group_269,g16,g17,1
group_269,g16,g19,8
group_269,g17,g4,1
group_269,g17,g5,1
group_269,g17,g6,8
group_269,g17,g8,1
group_269,g17,g9,2
group_269,g17,g19,9
group_269,g19,g4,8
group_269,g19,g5,10
group_269,g19,g6,1
group_269,g19,g8,8
group_269,g19,g9,9
group_2694,g4,g5,0
group_2694,g4,g6,5
group_2694,g4,g8,0
group_2694,g4,g9,0
group_2694,g5,g6,5
group_2694,g5,g8,0
group_2694,g5,g9,0
group_2694,g6,g8,5
group_2694,g6,g9,5
group_2694,g8,g9,0
group_2694,g11,g4,0
group_2694,g11,g5,0
group_2694,g11,g6,5
group_2694,g11,g8,0
group_2694,g11,g9,0
group_2694,g11,g13,0
group_2694,g11,g16,0
group_2694,g11,g17,0
group_2694,g11,g19,0
group_2694,g13,g4,0
group_2694,g13,g5,0
group_2694,g13,g6,5
group_2694,g13,g8,0
group_2694,g13,g9,0
group_2694,g13,g16,0
group_2694,g13,g17,0
group_2694,g13,g19,0
group_2694,g16,g4,0
group_2694,g16,g5,0
group_2694,g16,g6,5
group_2694,g16,g8,0
group_2694,g16,g9,0
group_2694,g16,g17,0
group_2694,g16,g19,0
group_2694,g17,g4,0
group_2694,g17,g5,0
group_2694,g17,g6,5
group_2694,g17,g8,0
group_2694,g17,g9,0
group_2694,g17,g19,0
group_2694,g19,g4,0
group_2694,g19,g5,0
group_2694,g19,g6,5
group_2694,g19,g8,0
group_2694,g19,g9,0
group_2696,g4,g5,0
group_2696,g4,g6,1
group_2696,g4,g8,0
group_2696,g4,g9,0
group_2696,g5,g6,1
group_2696,g5,g8,0
group_2696,g5,g9,0
group_2696,g6,g8,1
group_2696,g6,g9,1
group_2696,g8,g9,0
group_2696,g11,g4,0
group_2696,g11,g5,0
group_2696,g11,g6,1
group_2696,g11,g8,0
group_2696,g11,g9,0
group_2696,g11,g13,0
group_2696,g11,g16,0
group_2696,g11,g17,0
group_2696,g11,g19,0
group_2696,g13,g4,0
group_2696,g13,g5,0
group_2696,g13,g6,1
group_2696,g13,g8,0
group_2696,g13,g9,0
group_2696,g13,g16,0
group_2696,g13,g17,0
group_2696,g13,g19,0
group_2696,g16,g4,0
group_2696,g16,g5,0
group_2696,g16,g6,1
group_2696,g16,g8,0
group_2696,g16,g9,0
group_2696,g16,g17,0
group_2696,g16,g19,0
group_2696,g17,g4,0
group_2696,g17,g5,0
group_2696,g17,g6,1
group_2696,g17,g8,0
group_2696,g17,g9,0
group_2696,g17,g19,0
group_2696,g19,g4,0
group_2696,g19,g5,0
group_2696,g19,g6,1
group_2696,g19,g8,0
group_2696,g19,g9,0
group_271,g4,g5,0
group_271,g4,g6,0
group_271,g4,g8,0
group_271,g4,g9,0
group_271,g5,g6,0
group_271,g5,g8,0
group_271,g5,g9,0
group_271,g6,g8,0
group_271,g6,g9,0
group_271,g8,g9,0
group_271,g11,g4,4
group_271,g11,g5,4
group_271,g11,g6,4
group_271,g11,g8,4
group_271,g11,g9,4
group_271,g11,g13,0
group_271,g11,g16,4
group_271,g11,g17,4
group_271,g11,g19,0
group_271,g13,g4,4
group_271,g13,g5,4
group_271,g13,g6,4
group_271,g13,g8,4
group_271,g13,g9,4
group_271,g13,g16,4
group_271,g13,g17,4
group_271,g13,g19,0
group_271,g16,g4,0
group_271,g16,g5,0
group_271,g16,g6,0
group_271,g16,g8,0
group_271,g16,g9,0
group_271,g16,g17,0
group_271,g16,g19,4
group_271,g17,g4,0
group_271,g17,g5,0
group_271,g17,g6,0
group_271,g17,g8,0
group_271,g17,g9,0
group_271,g17,g19,4
group_271,g19,g4,4
group_271,g19,g5,4
group_271,g19,g6,4
group_271,g19,g8,4
group_271,g19,g9,4
group_2713,g4,g5,0
group_2713,g4,g6,0
group_2713,g4,g8,0
group_2713,g4,g9,0
group_2713,g5,g6,0
group_2713,g5,g8,0
group_2713,g5,g9,0
group_2713,g6,g8,0
group_2713,g6,g9,0
group_2713,g8,g9,0
group_2713,g11,g4,2
group_2713,g11,g5,2
group_2713,g11,g6,2
group_2713,g11,g8,2
group_2713,g11,g9,2
group_2713,g11,g13,0
group_2713,g11,g16,2
group_2713,g11,g17,2
group_2713,g11,g19,0
group_2713,g13,g4,2
group_2713,g13,g5,2
group_2713,g13,g6,2
group_2713,g13,g8,2
group_2713,g13,g9,2
group_2713,g13,g16,2
group_2713,g13,g17,2
group_2713,g13,g19,0
group_2713,g16,g4,0
group_2713,g16,g5,0
group_2713,g16,g6,0
group_2713,g16,g8,0
group_2713,g16,g9,0
group_2713,g16,g17,0
group_2713,g16,g19,2
group_2713,g17,g4,0
group_2713,g17,g5,0
group_2713,g17,g6,0
group_2713,g17,g8,0
group_2713,g17,g9,0
group_2713,g17,g19,2
group_2713,g19,g4,2
group_2713,g19,g5,2
group_2713,g19,g6,2
group_2713,g19,g8,2
group_2713,g19,g9,2
group_2723,g4,g5,0
group_2723,g4,g6,0
group_2723,g4,g8,0
group_2723,g4,g9,0
group_2723,g5,g6,0
group_2723,g5,g8,0
group_2723,g5,g9,0
group_2723,g6,g8,0
group_2723,g6,g9,0
group_2723,g8,g9,0
group_2723,g11,g4,0
group_2723,g11,g5,0
group_2723,g11,g6,0
group_2723,g11,g8,0
group_2723,g11,g9,0
group_2723,g11,g13,0
group_2723,g11,g16,0
group_2723,g11,g17,0
group_2723,g11,g19,3
group_2723,g13,g4,0
group_2723,g13,g5,0
group_2723,g13,g6,0
group_2723,g13,g8,0
group_2723,g13,g9,0
group_2723,g13,g16,0
group_2723,g13,g17,0
group_2723,g13,g19,3
group_2723,g16,g4,0
group_2723,g16,g5,0
group_2723,g16,g6,0
group_2723,g16,g8,0
group_2723,g16,g9,0
group_2723,g16,g17,0
group_2723,g16,g19,3
group_2723,g17,g4,0
group_2723,g17,g5,0
group_2723,g17,g6,0
group_2723,g17,g8,0
group_2723,g17,g9,0
group_2723,g17,g19,3
group_2723,g19,g4,3
group_2723,g19,g5,3
group_2723,g19,g6,3
group_2723,g19,g8,3
group_2723,g19,g9,3
group_2724,g4,g5,0
group_2724,g4,g6,3
group_2724,g4,g8,0
group_2724,g4,g9,0
group_2724,g5,g6,3
group_2724,g5,g8,0
group_2724,g5,g9,0
group_2724,g6,g8,3
group_2724,g6,g9,3
group_2724,g8,g9,0
group_2724,g11,g4,3
group_2724,g11,g5,3
group_2724,g11,g6,0
group_2724,g11,g8,3
group_2724,g11,g9,3
group_2724,g11,g13,0
group_2724,g11,g16,3
group_2724,g11,g17,3
group_2724,g11,g19,0
group_2724,g13,g4,3
group_2724,g13,g5,3
group_2724,g13,g6,0
group_2724,g13,g8,3
group_2724,g13,g9,3
group_2724,g13,g16,3
group_2724,g13,g17,3
group_2724,g13,g19,0
group_2724,g16,g4,0
group_2724,g16,g5,0
group_2724,g16,g6,3
group_2724,g16,g8,0
group_2724,g16,g9,0
group_2724,g16,g17,0
group_2724,g16,g19,3
group_2724,g17,g4,0
group_2724,g17,g5,0
group_2724,g17,g6,3
group_2724,g17,g8,0
group_2724,g17,g9,0
group_2724,g17,g19,3
group_2724,g19,g4,3
group_2724,g19,g5,3
group_2724,g19,g6,0
group_2724,g19,g8,3
group_2724,g19,g9,3
group_2725,g4,g5,0
group_2725,g4,g6,0
group_2725,g4,g8,0
group_2725,g4,g9,0
group_2725,g5,g6,0
group_2725,g5,g8,0
group_2725,g5,g9,0
group_2725,g6,g8,0
group_2725,g6,g9,0
group_2725,g8,g9,0
group_2725,g11,g4,5
group_2725,g11,g5,5
group_2725,g11,g6,5
group_2725,g11,g8,5
group_2725,g11,g9,5
group_2725,g11,g13,0
group_2725,g11,g16,6
group_2725,g11,g17,6
group_2725,g11,g19,5
group_2725,g13,g4,5
group_2725,g13,g5,5
group_2725,g13,g6,5
group_2725,g13,g8,5
group_2725,g13,g9,5
group_2725,g13,g16,6
group_2725,g13,g17,6
group_2725,g13,g19,5
group_2725,g16,g4,1
group_2725,g16,g5,1
group_2725,g16,g6,1
group_2725,g16,g8,1
group_2725,g16,g9,1
group_2725,g16,g17,0
group_2725,g16,g19,1
group_2725,g17,g4,1
group_2725,g17,g5,1
group_2725,g17,g6,1
group_2725,g17,g8,1
group_2725,g17,g9,1
group_2725,g17,g19,1
group_2725,g19,g4,0
group_2725,g19,g5,0
group_2725,g19,g6,0
group_2725,g19,g8,0
group_2725,g19,g9,0
group_2734,g4,g5,0
group_2734,g4,g6,0
group_2734,g4,g8,0
group_2734,g4,g9,0
group_2734,g5,g6,0
group_2734,g5,g8,0
group_2734,g5,g9,0
group_2734,g6,g8,0
group_2734,g6,g9,0
group_2734,g8,g9,0
group_2734,g11,g4,1
group_2734,g11,g5,1
group_2734,g11,g6,1
group_2734,g11,g8,1
group_2734,g11,g9,1
group_2734,g11,g13,0
group_2734,g11,g16,1
group_2734,g11,g17,1
group_2734,g11,g19,0
group_2734,g13,g4,1
group_2734,g13,g5,1
group_2734,g13,g6,1
group_2734,g13,g8,1
group_2734,g13,g9,1
group_2734,g13,g16,1
group_2734,g13,g17,1
group_2734,g13,g19,0
group_2734,g16,g4,0
group_2734,g16,g5,0
group_2734,g16,g6,0
group_2734,g16,g8,0
group_2734,g16,g9,0
group_2734,g16,g17,0
group_2734,g16,g19,1
group_2734,g17,g4,0
group_2734,g17,g5,0
group_2734,g17,g6,0
group_2734,g17,g8,0
group_2734,g17,g9,0
group_2734,g17,g19,1
group_2734,g19,g4,1
group_2734,g19,g5,1
group_2734,g19,g6,1
group_2734,g19,g8,1
group_2734,g19,g9,1
group_2742,g4,g5,0
group_2742,g4,g6,5
group_2742,g4,g8,0
group_2742,g4,g9,0
group_2742,g5,g6,5
group_2742,g5,g8,0
group_2742,g5,g9,0
group_2742,g6,g8,5
group_2742,g6,g9,5
group_2742,g8,g9,0
group_2742,g11,g4,0
group_2742,g11,g5,0
group_2742,g11,g6,5
group_2742,g11,g8,0
group_2742,g11,g9,0
group_2742,g11,g13,0
group_2742,g11,g16,0
group_2742,g11,g17,0
group_2742,g11,g19,5
group_2742,g13,g4,0
group_2742,g13,g5,0
group_2742,g13,g6,5
group_2742,g13,g8,0
group_2742,g13,g9,0
group_2742,g13,g16,0
group_2742,g13,g17,0
group_2742,g13,g19,5
group_2742,g16,g4,0
group_2742,g16,g5,0
group_2742,g16,g6,5
group_2742,g16,g8,0
group_2742,g16,g9,0
group_2742,g16,g17,0
group_2742,g16,g19,5
group_2742,g17,g4,0
group_2742,g17,g5,0
group_2742,g17,g6,5
group_2742,g17,g8,0
group_2742,g17,g9,0
group_2742,g17,g19,5
group_2742,g19,g4,5
group_2742,g19,g5,5
group_2742,g19,g6,0
group_2742,g19,g8,5
group_2742,g19,g9,5
group_2743,g4,g5,0
group_2743,g4,g6,1
group_2743,g4,g8,0
group_2743,g4,g9,0
group_2743,g5,g6,1
group_2743,g5,g8,0
group_2743,g5,g9,0
group_2743,g6,g8,1
group_2743,g6,g9,1
group_2743,g8,g9,0
group_2743,g11,g4,2
group_2743,g11,g5,2
group_2743,g11,g6,1
group_2743,g11,g8,2
group_2743,g11,g9,2
group_2743,g11,g13,0
group_2743,g11,g16,1
group_2743,g11,g17,1
group_2743,g11,g19,1
group_2743,g13,g4,2
group_2743,g13,g5,2
group_2743,g13,g6,1
group_2743,g13,g8,2
group_2743,g13,g9,2
group_2743,g13,g16,1
group_2743,g13,g17,1
group_2743,g13,g19,1
group_2743,g16,g4,3
group_2743,g16,g5,3
group_2743,g16,g6,2
group_2743,g16,g8,3
group_2743,g16,g9,3
group_2743,g16,g17,0
group_2743,g16,g19,2
group_2743,g17,g4,3
group_2743,g17,g5,3
group_2743,g17,g6,2
group_2743,g17,g8,3
group_2743,g17,g9,3
group_2743,g17,g19,2
group_2743,g19,g4,1
group_2743,g19,g5,1
group_2743,g19,g6,0
group_2743,g19,g8,1
group_2743,g19,g9,1
group_2744,g4,g5,0
group_2744,g4,g6,3
group_2744,g4,g8,0
group_2744,g4,g9,0
group_2744,g5,g6,3
group_2744,g5,g8,0
group_2744,g5,g9,0
group_2744,g6,g8,3
group_2744,g6,g9,3
group_2744,g8,g9,0
group_2744,g11,g4,3
group_2744,g11,g5,3
group_2744,g11,g6,0
group_2744,g11,g8,3
group_2744,g11,g9,3
group_2744,g11,g13,0
group_2744,g11,g16,3
group_2744,g11,g17,3
group_2744,g11,g19,2
group_2744,g13,g4,3
group_2744,g13,g5,3
group_2744,g13,g6,0
group_2744,g13,g8,3
group_2744,g13,g9,3
group_2744,g13,g16,3
group_2744,g13,g17,3
group_2744,g13,g19,2
group_2744,g16,g4,0
group_2744,g16,g5,0
group_2744,g16,g6,3
group_2744,g16,g8,0
group_2744,g16,g9,0
group_2744,g16,g17,0
group_2744,g16,g19,1
group_2744,g17,g4,0
group_2744,g17,g5,0
group_2744,g17,g6,3
group_2744,g17,g8,0
group_2744,g17,g9,0
group_2744,g17,g19,1
group_2744,g19,g4,1
group_2744,g19,g5,1
group_2744,g19,g6,2
group_2744,g19,g8,1
group_2744,g19,g9,1
group_2747,g4,g5,1
group_2747,g4,g6,0
group_2747,g4,g8,0
group_2747,g4,g9,0
group_2747,g5,g6,1
group_2747,g5,g8,1
group_2747,g5,g9,1
group_2747,g6,g8,0
group_2747,g6,g9,0
group_2747,g8,g9,0
group_2747,g11,g4,0
group_2747,g11,g5,1
group_2747,g11,g6,0
group_2747,g11,g8,0
group_2747,g11,g9,0
group_2747,g11,g13,0
group_2747,g11,g16,0
group_2747,g11,g17,0
group_2747,g11,g19,0
group_2747,g13,g4,0
group_2747,g13,g5,1
group_2747,g13,g6,0
group_2747,g13,g8,0
group_2747,g13,g9,0
group_2747,g13,g16,0
group_2747,g13,g17,0
group_2747,g13,g19,0
group_2747,g16,g4,0
group_2747,g16,g5,1
group_2747,g16,g6,0
group_2747,g16,g8,0
group_2747,g16,g9,0
group_2747,g16,g17,0
group_2747,g16,g19,0
group_2747,g17,g4,0
group_2747,g17,g5,1
group_2747,g17,g6,0
group_2747,g17,g8,0
group_2747,g17,g9,0
group_2747,g17,g19,0
group_2747,g19,g4,0
group_2747,g19,g5,1
group_2747,g19,g6,0
group_2747,g19,g8,0
group_2747,g19,g9,0
group_2750,g4,g5,0
group_2750,g4,g6,0
group_2750,g4,g8,0
group_2750,g4,g9,0
group_2750,g5,g6,0
group_2750,g5,g8,0
group_2750,g5,g9,0
group_2750,g6,g8,0
group_2750,g6,g9,0
group_2750,g8,g9,0
group_2750,g11,g4,3
group_2750,g11,g5,3
group_2750,g11,g6,3
group_2750,g11,g8,3
group_2750,g11,g9,3
group_2750,g11,g13,0
group_2750,g11,g16,3
group_2750,g11,g17,3
group_2750,g11,g19,0
group_2750,g13,g4,3
group_2750,g13,g5,3
group_2750,g13,g6,3
group_2750,g13,g8,3
group_2750,g13,g9,3
group_2750,g13,g16,3
group_2750,g13,g17,3
group_2750,g13,g19,0
group_2750,g16,g4,0
group_2750,g16,g5,0
group_2750,g16,g6,0
group_2750,g16,g8,0
group_2750,g16,g9,0
group_2750,g16,g17,0
group_2750,g16,g19,3
group_2750,g17,g4,0
group_2750,g17,g5,0
group_2750,g17,g6,0
group_2750,g17,g8,0
group_2750,g17,g9,0
group_2750,g17,g19,3
group_2750,g19,g4,3
group_2750,g19,g5,3
group_2750,g19,g6,3
group_2750,g19,g8,3
group_2750,g19,g9,3
group_2752,g4,g5,0
group_2752,g4,g6,0
group_2752,g4,g8,0
group_2752,g4,g9,0
group_2752,g5,g6,0
group_2752,g5,g8,0
group_2752,g5,g9,0
group_2752,g6,g8,0
group_2752,g6,g9,0
group_2752,g8,g9,0
group_2752,g11,g4,0
group_2752,g11,g5,0
group_2752,g11,g6,0
group_2752,g11,g8,0
group_2752,g11,g9,0
group_2752,g11,g13,1
group_2752,g11,g16,0
group_2752,g11,g17,0
group_2752,g11,g19,0
group_2752,g13,g4,1
group_2752,g13,g5,1
group_2752,g13,g6,1
group_2752,g13,g8,1
group_2752,g13,g9,1
group_2752,g13,g16,1
group_2752,g13,g17,1
group_2752,g13,g19,1
group_2752,g16,g4,0
group_2752,g16,g5,0
group_2752,g16,g6,0
group_2752,g16,g8,0
group_2752,g16,g9,0
group_2752,g16,g17,0
group_2752,g16,g19,0
group_2752,g17,g4,0
group_2752,g17,g5,0
group_2752,g17,g6,0
group_2752,g17,g8,0
group_2752,g17,g9,0
group_2752,g17,g19,0
group_2752,g19,g4,0
group_2752,g19,g5,0
group_2752,g19,g6,0
group_2752,g19,g8,0
group_2752,g19,g9,0
group_2755,g4,g5,0
group_2755,g4,g6,1
group_2755,g4,g8,0
group_2755,g4,g9,0
group_2755,g5,g6,1
group_2755,g5,g8,0
group_2755,g5,g9,0
group_2755,g6,g8,1
group_2755,g6,g9,1
group_2755,g8,g9,0
group_2755,g11,g4,0
group_2755,g11,g5,0
group_2755,g11,g6,1
group_2755,g11,g8,0
group_2755,g11,g9,0
group_2755,g11,g13,0
group_2755,g11,g16,0
