gradient,population,site,year,yday,dayl_s,prcp_mm_day,srad_w_m_2,swe_kg_m_2,tmax_deg_c,tmin_deg_c,vp_pa,ydate,ymonth,latitude_dec,longitude_dec,elevation_m
elevation,low elevation,L2,2022,30,36297.36,0,391.85,3.94,4.25,-11.96,244.46,2022-01-30T00:00:00Z,1,37.32,-80.64,493.78
elevation,low elevation,L2,2022,31,36406,0,404.65,3.94,7.48,-10.76,269.12,2022-01-31T00:00:00Z,1,37.32,-80.64,493.78
elevation,low elevation,L2,2022,32,36516.41,0,370.98,3.94,6.52,-7.45,348.99,2022-02-01T00:00:00Z,2,37.32,-80.64,493.78
elevation,low elevation,L2,2022,33,36628.53,8.98,275.75,12.92,7.95,-6.31,381.29,2022-02-02T00:00:00Z,2,37.32,-80.64,493.78
elevation,low elevation,L2,2022,34,36742.31,18.25,298.28,12.28,13.63,-4.48,438.05,2022-02-03T00:00:00Z,2,37.32,-80.64,493.78
elevation,low elevation,L2,2022,35,36857.71,0,277.81,9.22,10.25,1.3,671.12,2022-02-04T00:00:00Z,2,37.32,-80.64,493.78
elevation,low elevation,L2,2022,36,36974.67,0,167.59,8.81,-0.2,-5.03,420.42,2022-02-05T00:00:00Z,2,37.32,-80.64,493.78
elevation,low elevation,L2,2022,37,37093.15,0,368.36,8.81,4.01,-8.99,309.55,2022-02-06T00:00:00Z,2,37.32,-80.64,493.78
elevation,low elevation,L2,2022,38,37213.1,0,379.56,8.81,4.38,-9.13,306.27,2022-02-07T00:00:00Z,2,37.32,-80.64,493.78
elevation,low elevation,L2,2022,39,37334.48,0,407.28,8.81,7.48,-8.07,332.76,2022-02-08T00:00:00Z,2,37.32,-80.64,493.78
elevation,low elevation,L2,2022,40,37457.23,0,425.89,8.69,12.85,-5.72,398.71,2022-02-09T00:00:00Z,2,37.32,-80.64,493.78
elevation,low elevation,L2,2022,41,37581.32,0,424.16,8.4,12.93,-5.3,411.66,2022-02-10T00:00:00Z,2,37.32,-80.64,493.78
elevation,low elevation,L2,2022,42,37706.7,0,435.21,7.19,17.42,-3.11,485.46,2022-02-11T00:00:00Z,2,37.32,-80.64,493.78
elevation,low elevation,L2,2022,43,37833.32,0,401.57,5.97,12.34,-3.09,486.31,2022-02-12T00:00:00Z,2,37.32,-80.64,493.78
elevation,low elevation,L2,2022,44,37961.14,0,180.27,4.1,3.7,-1.56,544.84,2022-02-13T00:00:00Z,2,37.32,-80.64,493.78
elevation,low elevation,L2,2022,45,38090.12,0,206.19,3.89,0.47,-5.5,405.65,2022-02-14T00:00:00Z,2,37.32,-80.64,493.78
elevation,low elevation,L2,2022,46,38220.22,0,446.47,3.89,10.09,-9.36,300.75,2022-02-15T00:00:00Z,2,37.32,-80.64,493.78
elevation,low elevation,L2,2022,47,38351.4,0,455.29,3.89,12.67,-8.71,316.39,2022-02-16T00:00:00Z,2,37.32,-80.64,493.78
elevation,low elevation,L2,2022,48,38483.6,8.16,317.73,2.11,16.84,-1.76,536.76,2022-02-17T00:00:00Z,2,37.32,-80.64,493.78
elevation,low elevation,L2,2022,49,38616.81,0,209.78,0,9.52,2.07,708.81,2022-02-18T00:00:00Z,2,37.32,-80.64,493.78
elevation,low elevation,L2,2022,50,38750.96,0,315.01,0,5.4,-6.43,377.76,2022-02-19T00:00:00Z,2,37.32,-80.64,493.78
elevation,low elevation,L2,2022,51,38886.04,0,405.19,0,10.85,-8.63,318.59,2022-02-20T00:00:00Z,2,37.32,-80.64,493.78
elevation,low elevation,L2,2022,52,39021.99,1.38,481.41,1.38,17.83,-8.29,326.92,2022-02-21T00:00:00Z,2,37.32,-80.64,493.78
elevation,low elevation,L2,2022,53,39158.79,17.78,331.59,0.2,16.56,-3.19,482.66,2022-02-22T00:00:00Z,2,37.32,-80.64,493.78
elevation,low elevation,L2,2022,54,39296.39,4.17,225.17,0,19.35,7.01,1001.98,2022-02-23T00:00:00Z,2,37.32,-80.64,493.78
elevation,low elevation,L2,2022,55,39434.76,27.5,69.03,0,9.55,6.53,969.78,2022-02-24T00:00:00Z,2,37.32,-80.64,493.78
elevation,low elevation,L2,2022,56,39573.86,1.47,279.96,0,12.19,1.78,694.44,2022-02-25T00:00:00Z,2,37.32,-80.64,493.78
elevation,low elevation,L2,2022,57,39713.67,0,164.33,0,5.09,-0.4,593.09,2022-02-26T00:00:00Z,2,37.32,-80.64,493.78
elevation,low elevation,L2,2022,58,39854.14,0,322.79,0,10.68,-1.07,564.68,2022-02-27T00:00:00Z,2,37.32,-80.64,493.78
elevation,low elevation,L2,2022,59,39995.24,0,377.03,0,12.96,-2.19,520.03,2022-02-28T00:00:00Z,2,37.32,-80.64,493.78
elevation,low elevation,L2,2022,60,40136.95,0,429.58,0,16.7,-3.47,472.86,2022-03-01T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,61,40279.23,0,438.84,0,18.93,-2.53,507.15,2022-03-02T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,62,40422.04,0,425.92,0,19.97,0.09,614.63,2022-03-03T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,63,40565.36,0,384.32,0,14.95,-0.55,586.88,2022-03-04T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,64,40709.16,0,442.76,0,21.71,-0.01,610.07,2022-03-05T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,65,40853.41,0,420.83,0,23.05,3.55,787.35,2022-03-06T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,66,40998.08,9.22,253.44,0,22.45,8.55,1113.05,2022-03-07T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,67,41143.14,20.79,213.03,0,12.42,2.06,708.7,2022-03-08T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,68,41288.56,1.95,205.29,0,9.31,2.32,721.81,2022-03-09T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,69,41434.31,0,273.76,0,10.29,0.92,652.93,2022-03-10T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,70,41580.37,6.51,332.4,0,18.74,-1.1,563.63,2022-03-11T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,71,41726.71,0,77.7,0,-1.75,-3.61,467.67,2022-03-12T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,72,41873.31,0,447.9,0,7.73,-9.67,293.38,2022-03-13T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,73,42020.13,0,501.84,0,17.17,-8.92,311.43,2022-03-14T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,74,42167.16,0,471.23,0,18.54,-2.78,497.6,2022-03-15T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,75,42314.36,4.78,321.59,0,16.78,-0.92,571.16,2022-03-16T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,76,42461.71,0,441.39,0,20.01,1.49,680.28,2022-03-17T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,77,42609.19,0,416.76,0,20.34,3.83,803.28,2022-03-18T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,78,42756.76,0,445.72,0,22.06,3.45,782.05,2022-03-19T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,79,42904.41,0,246.44,0,12.51,4.38,835.15,2022-03-20T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,80,43052.11,0,466.77,0,19.62,-0.25,599.69,2022-03-21T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,81,43199.84,0,472.82,0,21.01,0.51,633.55,2022-03-22T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,82,43347.56,11.81,295.1,0,17.75,3.43,781.01,2022-03-23T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,83,43495.26,0,280.55,0,18.41,9.18,1161.76,2022-03-24T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,84,43642.91,0,241.11,0,10.47,3.1,763.18,2022-03-25T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,85,43790.49,0.53,199.74,0,5.45,-0.47,590.14,2022-03-26T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,86,43937.97,0,205.12,0,4.29,-1.68,540.08,2022-03-27T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,87,44085.32,0,326.91,0,5.94,-4.07,451.78,2022-03-28T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,88,44232.52,0,442.75,0,11.42,-3.94,456.28,2022-03-29T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,89,44379.55,1.27,527.67,0,21.54,-2.98,490.46,2022-03-30T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,90,44526.37,0,488.71,0,22.57,2.7,741.52,2022-03-31T00:00:00Z,3,37.32,-80.64,493.78
elevation,low elevation,L2,2022,91,44672.97,0,195.78,0,10.06,4.36,833.6,2022-04-01T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,92,44819.31,0,507.01,0,17.16,-2.54,506.66,2022-04-02T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,93,44965.37,0,458.02,0,12.91,-2.7,500.86,2022-04-03T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,94,45111.13,0,492.91,0,17.82,-0.32,596.45,2022-04-04T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,95,45256.55,26.21,376.11,0,18.58,-0.56,586.28,2022-04-05T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,96,45401.6,5.81,309.42,0,22.85,8.83,1134.7,2022-04-06T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,97,45546.27,0,261.49,0,18.07,10.28,1250.49,2022-04-07T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,98,45690.52,0.18,359.58,0,12.18,1.44,677.94,2022-04-08T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,99,45834.32,0.89,286.32,0,7.83,-0.26,599.35,2022-04-09T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,100,45977.65,0,451.8,0,15.12,0.61,638.53,2022-04-10T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,101,46120.46,0,545.48,0,24.05,0.19,600.12,2022-04-11T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,102,46262.74,0,523.04,0,21.8,1.09,655.4,2022-04-12T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,103,46404.45,0,432.06,0,24.75,9.95,1222.92,2022-04-13T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,104,46545.55,0,360.59,0,20.67,9.64,1197.66,2022-04-14T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,105,46686.03,0,515.46,0,21.64,2.67,731.49,2022-04-15T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,106,46825.83,0,527.53,0,22.95,2.78,725.42,2022-04-16T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,107,46964.94,3.9,270.16,0,17.67,7.01,1001.95,2022-04-17T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,108,47103.31,15.37,151.35,0,8.59,3.35,776.62,2022-04-18T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,109,47240.91,0,289.92,0,8.23,0.6,637.97,2022-04-19T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,110,47377.71,0,553.84,0,18.18,-2.44,499.83,2022-04-20T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,111,47513.67,0,567.92,0,21.17,-1.56,517.79,2022-04-21T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,112,47648.74,0,533.87,0,26.58,6.29,888.91,2022-04-22T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,113,47782.9,0,533.19,0,28.88,7.8,973.42,2022-04-23T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,114,47916.11,0,519.24,0,29.51,9.2,1075.7,2022-04-24T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,115,48048.32,0,503.64,0,29.26,9.87,1137.74,2022-04-25T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,116,48179.49,1.38,382.55,0,21.88,9.58,1193.25,2022-04-26T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,117,48309.59,0,378.42,0,16.02,4.35,833.16,2022-04-27T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,118,48438.58,0,444.25,0,18.01,3.54,786.87,2022-04-28T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,119,48566.4,0,449.27,0,19.78,5.18,882.94,2022-04-29T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,120,48693.03,5.51,180.82,0,14.55,7.81,1058.8,2022-04-30T00:00:00Z,4,37.32,-80.64,493.78
elevation,low elevation,L2,2022,121,48818.41,0,443.71,0,22.96,8.44,1104.8,2022-05-01T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,122,48942.5,0,500.96,0,26.6,8.6,1065.48,2022-05-02T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,123,49065.26,0,532.07,0,28.51,7.83,980.34,2022-05-03T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,124,49186.64,0,485.34,0,25.77,8.86,1080.94,2022-05-04T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,125,49306.59,1.61,488.75,0,25.84,8.93,1040.37,2022-05-05T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,126,49425.08,20,286.07,0,21.2,9.54,1189.68,2022-05-06T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,127,49542.04,10.09,125.36,0,16.15,11.56,1361.68,2022-05-07T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,128,49657.44,0,307.5,0,14.99,6.38,959.59,2022-05-08T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,129,49771.22,0,524.41,0,22.23,3.61,764.93,2022-05-09T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,130,49883.35,0,570.2,0,25.43,2,650.87,2022-05-10T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,131,49993.76,0,567.77,0,26.38,3.1,699.79,2022-05-11T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,132,50102.41,0.51,518.56,0,23.7,5.19,847.43,2022-05-12T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,133,50209.25,3.92,324.1,0,23.01,9.02,1149.38,2022-05-13T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,134,50314.23,0.17,345.9,0,24.37,13.62,1559.16,2022-05-14T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,135,50417.3,0,401.55,0,26.21,13.33,1529.74,2022-05-15T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,136,50518.41,0.16,318.2,0,22.84,13.48,1544.81,2022-05-16T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,137,50617.51,0,476.31,0,24.62,8.85,1116.06,2022-05-17T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,138,50714.56,0,521.26,0,27.12,7.98,1008.23,2022-05-18T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,139,50809.49,2.68,372.54,0,28.25,9.89,1218.16,2022-05-19T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,140,50902.26,0,483.59,0,32.25,14.22,1511.09,2022-05-20T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,141,50992.82,0,467.34,0,30.83,14.14,1528.98,2022-05-21T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,142,51081.13,0,438.84,0,28.99,14.13,1571.72,2022-05-22T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,143,51167.12,74.28,140.5,0,20.17,14.91,1695.08,2022-05-23T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,144,51250.76,2,222.47,0,18.06,12.08,1409.34,2022-05-24T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,145,51332,0,237.6,0,18.57,12.31,1430.73,2022-05-25T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,146,51410.78,45.44,206.5,0,21.08,13.7,1566.71,2022-05-26T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,147,51487.07,16.79,261.2,0,24.01,14.27,1625.46,2022-05-27T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,148,51560.81,0,348.88,0,22.15,12.69,1466.55,2022-05-28T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,149,51631.96,0,500.31,0,27.25,11.03,1314.5,2022-05-29T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,150,51700.47,0,515.84,0,29.86,11.76,1379.95,2022-05-30T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,151,51766.32,0,502.69,0,30.5,13.01,1497.62,2022-05-31T00:00:00Z,5,37.32,-80.64,493.78
elevation,low elevation,L2,2022,152,51829.44,0,466.45,0,30.56,15.12,1718.18,2022-06-01T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,153,51889.8,1.73,432.12,0,28.65,15.34,1742.27,2022-06-02T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,154,51947.37,0,284.8,0,22.72,15.15,1720.99,2022-06-03T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,155,52002.1,0,499.14,0,25.4,9.83,1213.18,2022-06-04T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,156,52053.95,0,522.46,0,25.93,8.73,1126.99,2022-06-05T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,157,52102.9,0,510.44,0,25.97,9.15,1159.23,2022-06-06T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,158,52148.91,1.67,444.47,0,24.34,10.9,1302.97,2022-06-07T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,159,52191.94,4.59,332.05,0,28.55,14.58,1659.3,2022-06-08T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,160,52231.97,0,279.32,0,23.17,15.72,1785.22,2022-06-09T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,161,52268.97,0,462.8,0,23.73,10.4,1260.49,2022-06-10T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,162,52302.92,0,505.05,0,26.15,10.46,1266,2022-06-11T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,163,52333.78,0,470.33,0,29.04,14.54,1654.26,2022-06-12T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,164,52361.54,2.46,345.5,0,31.36,16.63,1892.09,2022-06-13T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,165,52386.18,0.82,446.7,0,31.37,17.32,1976.54,2022-06-14T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,166,52407.68,0,448.21,0,33.15,18.49,2126.93,2022-06-15T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,167,52426.02,7.63,303.29,0,33.12,20.36,2390.22,2022-06-16T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,168,52441.19,6.6,311.98,0,31.81,19.02,2199.3,2022-06-17T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,169,52453.18,0,306.06,0,23.97,16.08,1827.03,2022-06-18T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,170,52461.99,0,515.2,0,24.34,8.79,1131.03,2022-06-19T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,171,52467.59,0,502.86,0,22.93,8.34,1097.12,2022-06-20T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,172,52470,0,559.74,0,30.8,10.14,1212.19,2022-06-21T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,173,52469.21,2.94,399.96,0,31.24,12.07,1408.17,2022-06-22T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,174,52465.21,0,476.29,0,29.58,14.27,1625.57,2022-06-23T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,175,52458.02,0,449.6,0,29.85,15.53,1763.84,2022-06-24T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,176,52447.64,20.09,323.13,0,29.41,15.79,1792.76,2022-06-25T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,177,52434.07,0,285.17,0,25.36,17.31,1975.47,2022-06-26T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,178,52417.32,0.83,351.59,0,26.33,16.13,1832.93,2022-06-27T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,179,52397.42,0,513.03,0,27.58,10.23,1246.4,2022-06-28T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,180,52374.36,0,525.77,0,30.11,11.25,1333.83,2022-06-29T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,181,52348.17,0,506.48,0,31.64,13.63,1560.04,2022-06-30T00:00:00Z,6,37.32,-80.64,493.78
elevation,low elevation,L2,2022,182,52318.87,0,481.93,0,32.05,15.36,1744.53,2022-07-01T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,183,52286.48,0,417.22,0,30.75,17.41,1987.31,2022-07-02T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,184,52251.01,0,346.55,0,28.48,18.04,2067.55,2022-07-03T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,185,52212.51,0,395.26,0,30.05,17.7,2024.85,2022-07-04T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,186,52170.99,2.56,326.6,0,31.39,17.16,1956.44,2022-07-05T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,187,52126.47,0,440.76,0,31.86,17.4,1986.89,2022-07-06T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,188,52079.01,0,416.32,0,31.44,18.12,2078.88,2022-07-07T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,189,52028.61,5.26,253.85,0,29.67,19.53,2270.34,2022-07-08T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,190,51975.33,25.54,146.41,0,24.09,18.76,2163.54,2022-07-09T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,191,51919.19,21.65,162.76,0,22.24,16.52,1878.04,2022-07-10T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,192,51860.23,0,482.21,0,28.63,13.21,1517.41,2022-07-11T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,193,51798.5,9.13,360.73,0,30.25,14.39,1638.92,2022-07-12T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,194,51734.02,0,420.07,0,28.95,16.26,1847.65,2022-07-13T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,195,51666.85,0,454.55,0,29.15,14.95,1698.8,2022-07-14T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,196,51597.02,0,450.43,0,29.2,15.17,1723.68,2022-07-15T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,197,51524.58,0,413.79,0,28.52,16.14,1834.06,2022-07-16T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,198,51449.57,6.64,314.5,0,29.68,16.82,1914.57,2022-07-17T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,199,51372.04,11.59,303.61,0,30.11,17.63,2015.73,2022-07-18T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,200,51292.04,0,344.86,0,28.49,18.52,2131.83,2022-07-19T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,201,51209.61,0,444.04,0,31.33,17.16,1955.87,2022-07-20T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,202,51124.79,0,401.87,0,30,18.02,2065.76,2022-07-21T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,203,51037.65,0,466.07,0,32.13,17.01,1937.45,2022-07-22T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,204,50948.22,0,488.79,0,32.83,16.22,1842.75,2022-07-23T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,205,50856.55,0,482.12,0,31.67,15.71,1783.93,2022-07-24T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,206,50762.7,14.91,315.84,0,29.8,17.05,1942.88,2022-07-25T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,207,50666.72,0,234.18,0,26.23,19.91,2323.75,2022-07-26T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,208,50568.65,13.36,174.1,0,26.3,20.06,2346.26,2022-07-27T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,209,50468.55,0.12,312.03,0,28.25,19.74,2300.35,2022-07-28T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,210,50366.46,2.24,237.88,0,28.26,19.76,2302.95,2022-07-29T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,211,50262.43,0,378.72,0,27.68,17.56,2006.75,2022-07-30T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,212,50156.53,5.12,280.12,0,27.9,18.02,2065.22,2022-07-31T00:00:00Z,7,37.32,-80.64,493.78
elevation,low elevation,L2,2022,213,50048.78,0.77,355.03,0,28.75,19.44,2257.77,2022-08-01T00:00:00Z,8,37.32,-80.64,493.78
elevation,low elevation,L2,2022,214,49939.25,0,388.99,0,29.71,19.14,2215.72,2022-08-02T00:00:00Z,8,37.32,-80.64,493.78
elevation,low elevation,L2,2022,215,49827.99,0,464.91,0,31.39,17.34,1978.81,2022-08-03T00:00:00Z,8,37.32,-80.64,493.78
elevation,low elevation,L2,2022,216,49715.03,1.81,444.43,0,30.77,17.83,2041.24,2022-08-04T00:00:00Z,8,37.32,-80.64,493.78
elevation,low elevation,L2,2022,217,49600.44,15.31,335.48,0,30.83,17.66,2019.67,2022-08-05T00:00:00Z,8,37.32,-80.64,493.78
